p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,year,units,prior_cost,cost,icost,z,diversification,status,prior_reduction98,reduction98,ireduction98,geoid,base_vmt,base_emissions98,base_ef98,total_cost,n_years,max_annual_policies,min_annual_policies,min_total_policies,max_total_policies,max_annual_policy_scale,max_total_cost,max_annual_cost,min_annual_cost,min_total_cost,min_emissions_chg98,min_annual_emissions_chg98,emissions98,effect_emissions98,effect_ef98,effect_vmt
0,0,100,0,0,0,0,0,100,0,2049,30000,279458344.9275664,293874848.08465457,0.22116326045335893,0.1998172796261234,0.2888888888888889,success,179464.10116110116,186659.87113775327,0.14277703903911032,36051,946316790.96,389290.3,4.113741864445634e-4,24.027505261813594,25,10,0,1,250,100,1802062894.6360195,72082515.78544079,10000,0,0,0,202630.4288622467,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2050,30000,293874848.08465457,308767095.84592664,0.23237081391303235,0.18476724895154553,0.2888888888888889,success,186659.87113775327,193855.64111440539,0.10973094719204701,36051,952898325.4,391934.1,4.1130736569977393e-4,24.82041293545344,26,10,0,1,260,100,1935992208.9653683,74461238.80636032,10000,0,0,0,198078.4588855946,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2025,30000,0,9920726.432999996,0.007466104085763954,0.6048088693523316,0.3777777777777778,success,0,7810.826496783968,0.9617213076951193,36053,779289857.5,378593.1,4.858180770048069e-4,11.023029369999996,1,10,0,1,10,100,33069088.10999999,33069088.10999999,10000,0,0,0,370782.273503216,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2026,30000,9920726.432999996,20168836.838288993,0.01517858960635812,0.5847409294220782,0.3777777777777778,success,7810.826496783968,15621.652993567935,0.9234426153902388,36053,784731281.58,374296.62,4.7697425703022904e-4,11.386789339209997,2,10,0,1,20,100,68320736.03525998,34160368.01762999,10000,0,0,0,358674.96700643207,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2027,30000,20168836.838288993,30755134.886952527,0.02314558714913189,0.5648002455029147,0.3777777777777778,success,15621.652993567935,23432.479490351903,0.8851639230853581,36053,790172705.66,370000.14,4.6825224074394415e-4,11.762553387403925,3,10,0,1,30,100,105862980.48663533,35287660.162211776,10000,0,0,0,346567.6605096481,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2028,30000,30755134.886952527,41690780.77122196,0.0313754956108172,0.544991017043207,0.3777777777777778,success,23432.479490351903,31243.30598713587,0.8468852307804774,36053,795614129.74,365703.66,4.5964952899907503e-4,12.150717649188254,4,10,0,1,40,100,145808611.79025903,36452152.94756476,10000,0,0,0,334460.3540128641,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2029,30000,41690780.77122196,52987302.96967228,0.03987699105173812,0.5253175820731171,0.3777777777777778,success,31243.30598713587,39054.132483919835,0.8086065384755968,36053,801055553.8199999,361407.18,4.511636905537384e-4,12.551691331611465,5,10,0,1,50,100,188275369.97417197,37655073.99483439,10000,0,0,0,322353.04751608014,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2030,30000,52987302.96967228,64656610.40067145,0.048659035842209424,0.5057844217778024,0.3777777777777778,success,39054.132483919835,46864.9589807038,0.7703278461707161,36053,806496977.9,357110.7,4.427923597802734e-4,12.965897145554644,6,10,0,1,60,100,233386148.61998358,38897691.43666393,10000,0,0,0,310245.7410192962,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2031,30000,64656610.40067145,76711004.9768936,0.057730888110766286,0.4863961652215303,0.3777777777777778,success,46864.9589807038,54675.78547748776,0.7320491538658356,36053,810889853.5799999,354766.84,4.3750311886841213e-4,13.393771751357946,7,10,0,1,70,100,281269206.7785169,40181315.254073836,10000,0,0,0,300091.05452251225,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2032,30000,76711004.9768936,89163194.57413109,0.06710211150418553,0.4671575942276896,0.3777777777777778,success,54675.78547748776,62486.61197427173,0.6937704615609549,36053,815282729.26,352422.98000000004,4.3227087653369096e-4,13.835766219152756,8,10,0,1,80,100,332058389.25966614,41507298.65745827,10000,0,0,0,289936.3680257283,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2033,30000,89163194.57413109,102026306.4280774,0.0767825852695876,0.4480736484198402,0.3777777777777778,success,62486.61197427173,70297.43847105569,0.6554917692560742,36053,819675604.9399999,350079.12,4.2709471636114595e-4,14.292346504384795,9,10,0,1,90,100,385893355.6183895,42877039.51315439,10000,0,0,0,279781.6815289443,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2034,30000,102026306.4280774,115313900.97320394,0.08678251466924794,0.42914943042911996,0.3777777777777778,success,70297.43847105569,78108.26496783966,0.6172130769511937,36053,824068480.62,347735.26,4.2197374147640775e-4,14.763993939029493,10,10,0,1,100,100,442919818.1708848,44291981.81708848,10000,0,0,0,269626.99503216037,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2035,30000,115313900.97320394,129039986.13831966,0.09711244173909707,0.4103902112734941,0.3777777777777778,success,78108.26496783966,85919.09146462362,0.5789343846463131,36053,828461356.3,345391.4,4.169070740276363e-4,15.251205739017465,11,10,0,1,110,100,503289789.38757634,45753617.21705239,10000,0,0,0,259472.3085353764,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2036,30000,129039986.13831966,143219032.11388418,0.1077832564022512,0.3918014359145209,0.3777777777777778,success,85919.09146462362,93729.91796140758,0.5406556923414324,36053,834400310.4,345704.44,4.143148506671505e-4,15.75449552840504,12,10,0,1,120,100,567161839.0225815,47263486.585215114,10000,0,0,0,251974.52203859243,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2037,30000,143219032.11388418,157865986.60664234,0.11880620794928944,0.37338872899748954,0.3777777777777778,success,93729.91796140758,101540.74445819155,0.5023770000365517,36053,840339264.5,346017.48,4.1175926749760955e-4,16.274393880842407,13,10,0,1,130,100,634701361.3528539,48823181.64252722,10000,0,0,0,244476.73554180842,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2038,30000,157865986.60664234,167952855.93398845,0.12639734724801643,0.3551440042437594,0.2888888888888889,success,101540.74445819155,108736.51443484367,0.46711252899160194,36053,846278218.5999999,346330.52,4.0923955312584487e-4,16.811448878910202,14,10,0,1,140,100,706080852.9142284,50434346.636730604,10000,0,0,0,237594.00556515635,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2039,30000,167952855.93398845,178372591.949137,0.1342389941436014,0.3370245332884583,0.2888888888888889,success,108736.51443484367,115932.2844114958,0.43184805794665215,36053,852217172.6999999,346643.56,4.067549576615097e-4,17.36622669191424,15,10,0,1,150,100,781480201.1361407,52098680.075742714,10000,0,0,0,230711.2755885042,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2040,30000,178372591.949137,189136179.25278544,0.14233941538674072,0.3190344495069344,0.2888888888888889,success,115932.2844114958,123128.05438814792,0.39658358690170237,36053,858156126.8,346956.6,4.043047519730182e-4,17.939312172747407,16,10,0,1,160,100,861086984.2918755,53817936.51824222,10000,0,0,0,223828.54561185205,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2041,30000,189136179.25278544,200254964.93745428,0.1507071505309036,0.3011780226759222,0.2888888888888889,success,123128.05438814792,130323.82436480005,0.3613191158567526,36053,864568623.86,348543.45999999996,4.031414631309125e-4,18.53130947444807,17,10,0,1,170,100,945096783.1968515,55593928.4233442,10000,0,0,0,218219.6356351999,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2042,30000,200254964.93745428,211740670.5497172,0.15935102093482387,0.28345966347478874,0.2888888888888889,success,130323.82436480005,137519.59434145218,0.3260546448118028,36053,870981120.92,350130.32,4.019953034460315e-4,19.142842687104856,18,10,0,1,180,100,1033713505.1036623,57428528.06131457,10000,0,0,0,212610.72565854783,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2043,30000,211740670.5497172,223605404.44718477,0.16828013906207348,0.2658839281353199,0.2888888888888889,success,137519.59434145218,144715.3643181043,0.290790173766853,36053,877393617.98,351717.18,4.0086589734918414e-4,19.774556495779315,19,10,0,1,190,100,1127149720.2594209,59323669.48733795,10000,0,0,0,207001.8156818957,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2044,30000,223605404.44718477,235861674.56326878,0.17750391808752233,0.24845552324495068,0.2888888888888889,success,144715.3643181043,151911.1342947564,0.25552570272190334,36053,883806115.04,353304.04000000004,3.9975288017102023e-4,20.427116860140032,20,10,0,1,200,100,1225627011.608402,61281350.5804201,10000,0,0,0,201392.90570524364,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2045,30000,235861674.56326878,248522401.59318358,0.18703208182081102,0.23117931070850148,0.2888888888888889,success,151911.1342947564,159106.9042714085,0.22026123167695366,36053,890218612.1,354890.9,3.9865589774945576e-4,21.101211716524645,21,10,0,1,210,100,1329376338.1410527,63303635.14957394,10000,0,0,0,195783.99572859152,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2046,30000,248522401.59318358,261600932.61508554,0.19687467495729824,0.21406031287365157,0.2888888888888889,success,159106.9042714085,166302.67424806062,0.18499676063200388,36053,896620528.44,357365.18,3.9856903635896856e-4,21.79755170316996,22,10,0,1,220,100,1438638412.4092174,65392655.109509885,10000,0,0,0,191062.50575193937,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2047,30000,261600932.61508554,275111055.1607103,0.2070420736672895,0.19710371782555358,0.2888888888888889,success,166302.67424806062,173498.44422471273,0.1497322895870542,36053,903022444.78,359839.46,3.9848340656434777e-4,22.516870909374568,23,10,0,1,230,100,1553664092.7468452,67550612.72812371,10000,0,0,0,186341.0157752873,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2048,30000,275111055.1607103,289067011.75034064,0.21754499653471052,0.18031488485617053,0.2888888888888889,success,173498.44422471273,180694.21420136484,0.11446781854210442,36053,909424361.12,362313.74,3.9839898235604016e-4,23.259927649383926,24,10,0,1,240,100,1674714790.7556427,69779782.94815178,10000,0,0,0,181619.52579863515,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2049,30000,289067011.75034064,303483514.9074288,0.2283945158567564,0.16369935011409986,0.2888888888888889,success,180694.21420136484,187889.98417801695,0.07920334749715474,36053,915826277.4599999,364788.02,3.9831573845175314e-4,24.027505261813594,25,10,0,1,250,100,1802062894.6360195,72082515.78544079,10000,0,0,0,176898.03582198307,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2050,30000,303483514.9074288,318375762.6687009,0.2396020693164298,0.147262832440843,0.2888888888888889,success,187889.98417801695,195085.75415466906,0.043938876452204956,36053,922228193.8,367262.3,3.9823365027121123e-4,24.82041293545344,26,10,0,1,260,100,1935992208.9653683,74461238.80636032,10000,0,0,0,172176.54584533093,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2025,30000,0,3306908.810999999,0.002488701361921318,0.6237622570624158,0.2,success,0,6206.629380110635,0.9960286502103283,36055,6090072993.8,2807927.5,4.6106631281080064e-4,11.023029369999996,1,10,0,1,10,100,33069088.10999999,33069088.10999999,10000,0,0,0,2801720.8706198893,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2026,30000,3306908.810999999,6722945.612762998,0.00505952986878604,0.6225655776973034,0.2,success,6206.629380110635,12413.25876022127,0.9920573004206567,36055,6133586066.7,2776290.94,4.5263747990312357e-4,11.386789339209997,2,10,0,1,20,100,68320736.03525998,34160368.01762999,10000,0,0,0,2763877.6812397786,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2027,30000,6722945.612762998,10251711.628984176,0.007715195716377297,0.6214113170025543,0.2,success,12413.25876022127,18619.888140331903,0.9880859506309849,36055,6177099139.6,2744654.38,4.4432739672326687e-4,11.762553387403925,3,10,0,1,30,100,105862980.48663533,35287660.162211776,10000,0,0,0,2726034.491859668,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2028,30000,10251711.628984176,13896926.923740651,0.010458498536939064,0.6203008747942903,0.2,success,18619.888140331903,24826.51752044254,0.9841146008413132,36055,6220612212.5,2713017.8200000003,4.3613357131446493e-4,12.150717649188254,4,10,0,1,40,100,145808611.79025903,36452152.94756476,10000,0,0,0,2688191.3024795577,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2029,30000,13896926.923740651,17662434.32322409,0.01329233035057937,0.6192356970825657,0.2,success,24826.51752044254,31033.146900553176,0.9801432510516415,36055,6264125285.400001,2681381.2600000002,4.280535809603908e-4,12.551691331611465,5,10,0,1,50,100,188275369.97417197,37655073.99483439,10000,0,0,0,2650348.113099447,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2030,30000,17662434.32322409,21552203.466890484,0.01621967861406981,0.6182172775957661,0.2,success,31033.146900553176,37239.77628066381,0.9761719012619698,36055,6307638358.3,2649744.7,4.2008506979689065e-4,12.965897145554644,6,10,0,1,60,100,233386148.61998358,38897691.43666393,10000,0,0,0,2612504.9237193363,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2031,30000,21552203.466890484,25570334.99229787,0.019243629370255432,0.617247159355314,0.2,success,37239.77628066381,43446.40566077445,0.9722005514722981,36055,6344175314.3,2632891.8000000003,4.150093068937372e-4,13.393771751357946,7,10,0,1,70,100,281269206.7785169,40181315.254073836,10000,0,0,0,2589445.3943392257,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2032,30000,25570334.99229787,29721064.858043697,0.022367370501395176,0.6163269363023391,0.2,success,43446.40566077445,49653.035040885086,0.9682292016826264,36055,6380712270.3,2616038.9000000004,4.099916732144079e-4,13.835766219152756,8,10,0,1,80,100,332058389.25966614,41507298.65745827,10000,0,0,0,2566385.864959115,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2033,30000,29721064.858043697,34008768.80935913,0.025594195089862534,0.6154582549780279,0.2,success,49653.035040885086,55859.66442099572,0.9642578518929547,36055,6417249226.3,2599186,4.050311758732511e-4,14.292346504384795,9,10,0,1,90,100,385893355.6183895,42877039.51315439,10000,0,0,0,2543326.335579004,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2034,30000,34008768.80935913,38437966.99106798,0.028927504889749316,0.6146428162594265,0.2,success,55859.66442099572,62066.29380110636,0.9602865021032829,36055,6453786182.3,2582333.1,4.001268444687934e-4,14.763993939029493,10,10,0,1,100,100,442919818.1708848,44291981.81708848,10000,0,0,0,2520266.8061988936,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2035,30000,38437966.99106798,43013328.71277322,0.032370813913032356,0.6138823771525233,0.2,success,62066.29380110636,68272.92318121699,0.9563151523136113,36055,6490323138.3,2565480.2,3.9527773045087126e-4,15.251205739017465,11,10,0,1,110,100,503289789.38757634,45753617.21705239,10000,0,0,0,2497207.276818783,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2036,30000,43013328.71277322,47739677.37129473,0.03592775213408374,0.6131787526445042,0.2,success,68272.92318121699,74479.55256132763,0.9523438025239396,36055,6540262985.7,2568621.4000000004,3.927397729443264e-4,15.75449552840504,12,10,0,1,120,100,567161839.0225815,47263486.585215114,10000,0,0,0,2494141.8474386726,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2037,30000,47739677.37129473,52621995.53554745,0.03960206931642982,0.6125338176171323,0.2,success,74479.55256132763,80686.18194143826,0.9483724527342678,36055,6590202833.1,2571762.6,3.902402801751483e-4,16.274393880842407,13,10,0,1,130,100,634701361.3528539,48823181.64252722,10000,0,0,0,2491076.4180585616,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2038,30000,52621995.53554745,57665430.19922051,0.04339763896579331,0.6119495088232693,0.2,success,80686.18194143826,86892.8113215489,0.9444011029445962,36055,6640142680.5,2574903.8000000003,3.8777838427503657e-4,16.811448878910202,14,10,0,1,140,100,706080852.9142284,50434346.636730604,10000,0,0,0,2488010.988678451,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2039,30000,57665430.19922051,62875298.20679478,0.04731846241358581,0.6114278269286207,0.2,success,86892.8113215489,93099.44070165954,0.9404297531549245,36055,6690082527.900001,2578045,3.85353243289398e-4,17.36622669191424,15,10,0,1,150,100,781480201.1361407,52098680.075742714,10000,0,0,0,2484945.55929834,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2040,30000,62875298.20679478,68257091.858619,0.05136867303515545,0.6109708386208608,0.2,success,93099.44070165954,99306.07008177017,0.9364584033652528,36055,6740022375.3,2581186.2,3.829640402173162e-4,17.939312172747407,16,10,0,1,160,100,861086984.2918755,53817936.51824222,10000,0,0,0,2481880.12991823,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2041,30000,68257091.858619,73816484.70095342,0.0555525406072369,0.6105806787883565,0.2,success,99306.07008177017,105512.69946188081,0.932487053575581,36055,6793201164.12,2593571.1,3.817892385843949e-4,18.53130947444807,17,10,0,1,170,100,945096783.1968515,55593928.4233442,10000,0,0,0,2488058.4005381195,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2042,30000,73816484.70095342,79559337.50708488,0.059874475809197025,0.6102595527707918,0.2,success,105512.69946188081,111719.32884199145,0.9285157037859093,36055,6846379952.94,2605956,3.806326873344124e-4,19.142842687104856,18,10,0,1,180,100,1033713505.1036623,57428528.06131457,10000,0,0,0,2494236.6711580087,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2043,30000,79559337.50708488,85491704.45581867,0.06433903487282185,0.6100097386840595,0.2,success,111719.32884199145,117925.95822210208,0.9245443539962377,36055,6899558741.76,2618340.9000000004,3.7949396446939894e-4,19.774556495779315,19,10,0,1,190,100,1127149720.2594209,59323669.48733795,10000,0,0,0,2500414.9417778985,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2044,30000,85491704.45581867,91619839.51386067,0.06895092438554627,0.6098335898218769,0.2,success,117925.95822210208,124132.58760221272,0.920573004206566,36055,6952737530.58,2630725.8000000003,3.783726609021791e-4,20.427116860140032,20,10,0,1,200,100,1225627011.608402,61281350.5804201,10000,0,0,0,2506593.2123977877,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2045,30000,91619839.51386067,97950203.02881807,0.07371500625219062,0.6097335371366542,0.2,success,124132.58760221272,130339.21698232336,0.9166016544168942,36055,7005916319.4,2643110.7,3.7726837996637124e-4,21.101211716524645,21,10,0,1,210,100,1329376338.1410527,63303635.14957394,10000,0,0,0,2512771.483017677,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2046,30000,97950203.02881807,104489468.53976905,0.07863630282043421,0.6097120918022311,0.2,success,130339.21698232336,136545.84636243398,0.9126303046272226,36055,7056976173.74,2661376.2600000002,3.7712700092475235e-4,21.79755170316996,22,10,0,1,220,100,1438638412.4092174,65392655.109509885,10000,0,0,0,2524830.4136375664,NA,NA,NA
