id,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,year,prior_cost,cost,icost,prior_reduction,reduction,ireduction,z,diversification,emissions,status,base_emissions,base_vmt,base_ef,units,total_cost,n_years,max_annual_policies,min_annual_policies,min_total_policies,max_total_policies,max_annual_policy_scale,max_total_cost,max_annual_cost,min_annual_cost,min_total_cost,min_emissions_chg,min_annual_emissions_chg,effect_emissions,effect_vmt,effect_ef,geoid,max_abs_diff
3,0,0,100,0,0,0,0,0,75,10,2046,116550000,122100000,0.1581196581196581,147209.80007012864,154219.79054965856,0.22464980211671315,0.1913847301181856,0.25,188970.12945034148,success,343189.92000000004,904928892.7,3.7924517911682327e-4,30000,10,22,10,0,1,220,100,660000000,30000000,0,0,0,0,7009.990479529934,23178666.7406559,-1.7999601809037813e-6,36109,0.25
3,0,0,100,0,0,0,0,0,75,10,2047,122100000,127650000,0.1653069153069153,154219.79054965856,161229.78102918848,0.18940661130383651,0.1773567633053759,0.25,184343.15897081152,success,345572.94,911335762.2,3.791938759933808e-4,30000,10,23,10,0,1,230,100,690000000,30000000,0,0,0,0,7009.990479529934,23275027.15587616,-1.7810419805641686e-6,36109,0.25
3,0,0,100,0,0,0,0,0,75,10,2048,127650000,133200000,0.17249417249417248,161229.78102918848,168239.7715087184,0.15416342049095988,0.16332879649256618,0.25,179716.18849128162,success,347955.96,917742631.7,3.791432891762437e-4,30000,10,24,10,0,1,240,100,720000000,30000000,0,0,0,0,7009.990479529934,23371155.112981796,-1.762656687276376e-6,36109,0.25
3,0,0,100,0,0,0,0,0,75,10,2049,133200000,138750000,0.1796814296814297,168239.7715087184,175249.76198824833,0.11892022967808324,0.14930082967975644,0.25,175089.21801175165,success,350338.98,924149501.2,3.790934037675591e-4,30000,10,25,10,0,1,250,100,750000000,30000000,0,0,0,0,7009.990479529934,23466989.368200302,-1.744521194169124e-6,36109,0.25
3,0,0,100,0,0,0,0,0,75,10,2050,138750000,144300000,0.18686868686868688,175249.76198824833,182259.75246777825,0.08367703886520661,0.13527286286694673,0.25,170462.24753222175,success,352722,930556370.7,3.790442052797608e-4,30000,10,26,10,0,1,260,100,780000000,30000000,0,0,0,0,7009.990479529934,23562575.966119766,-1.7269186081136922e-6,36109,0.25
4,10,10,100,10,10,10,10,10,10,10,2025,0,5700000,0.007381507381507382,0,6418.138304300866,0.9677323851462526,0.48755694626387996,0.1,355608.86169569916,success,362027,787066250.4,4.5997017381448123e-4,30000,10,1,10,0,1,10,100,30000000,30000000,0,0,0,0,6418.138304300866,21864195.370674133,-3.4992009290135684e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2026,5700000,11400000,0.014763014763014764,6418.138304300866,12836.276608601733,0.9354647702925052,0.47511389252775993,0.1,345193.4833913983,success,358029.76,792534838.66,4.517527085690626e-4,30000,10,2,10,0,1,20,100,60000000,30000000,0,0,0,0,6418.138304300866,21719123.196601868,-3.5578207047137766e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2027,11400000,17100000,0.022144522144522144,12836.276608601733,19254.414912902597,0.9031971554387577,0.46267083879163995,0.1,334778.10508709744,success,354032.52,798003426.92,4.4364786924090726e-4,30000,10,3,10,0,1,30,100,90000000,30000000,0,0,0,0,6418.138304300866,21573393.23759079,-3.61843888185831e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2028,17100000,22800000,0.029526029526029528,19254.414912902597,25672.553217203465,0.8709295405850103,0.45022778505551986,0.1,324362.7267827965,success,350035.27999999997,803472015.1800001,4.356533561677096e-4,30000,10,4,10,0,1,40,100,120000000,30000000,0,0,0,0,6418.138304300866,21427002.489566803,-3.681721594261944e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2029,22800000,28500000,0.036907536907536904,25672.553217203465,32090.691521504334,0.8386619257312629,0.4377847313193999,0.1,313947.34847849567,success,346038.04,808940603.44,4.2776693187173657e-4,30000,10,5,10,0,1,50,100,150000000,30000000,0,0,0,0,6418.138304300866,21279961.75289154,-3.7460035073877407e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2030,28500000,34200000,0.04428904428904429,32090.691521504334,38508.8298258052,0.8063943108775153,0.42534167758327984,0.1,303531.9701741948,success,342040.8,814409191.7,4.199864189720441e-4,30000,10,6,10,0,1,60,100,180000000,30000000,0,0,0,0,6418.138304300866,21132222.604751587,-3.811950755050475e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2031,34200000,39900000,0.05167055167055167,38508.8298258052,44926.96813010607,0.7741266960237679,0.41289862384715975,0.1,294948.45186989394,success,339875.42,818788307.48,4.15095595400038e-4,30000,10,7,10,0,1,70,100,210000000,30000000,0,0,0,0,6418.138304300866,21051901.78155899,-3.8489211817704927e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2032,39900000,45600000,0.059052059052059055,44926.96813010607,51345.10643440694,0.7418590811700205,0.40045557011103977,0.1,286364.93356559303,success,337710.04,823167423.26,4.102568085876902e-4,30000,10,8,10,0,1,80,100,240000000,30000000,0,0,0,0,6418.138304300866,20971372.711658478,-3.886224675397898e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2033,45600000,51300000,0.06643356643356643,51345.10643440694,57763.24473870781,0.709591466316273,0.38801251637491974,0.1,277781.41526129225,success,335544.66000000003,827546539.0400001,4.054692324485466e-4,30000,10,9,10,0,1,90,100,270000000,30000000,0,0,0,0,6418.138304300866,20890645.051002502,-3.923861235932691e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2034,51300000,57000000,0.07381507381507381,57763.24473870781,64181.383043008675,0.6773238514625257,0.3755694626387997,0.1,269197.89695699135,success,333379.28,831925654.82,4.0073205828966986e-4,30000,10,10,10,0,1,100,100,300000000,30000000,0,0,0,0,6418.138304300866,20809696.805477142,-3.962496997189646e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2035,57000000,62700000,0.0811965811965812,64181.383043008675,70599.52134730954,0.6450562366087782,0.3631264089026797,0.1,260614.3786526905,success,331213.9,836304770.6,3.9604449435625403e-4,30000,10,11,10,0,1,110,100,330000000,30000000,0,0,0,0,6418.138304300866,20728553.760051727,-4.001798892261377e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2036,62700000,68400000,0.08857808857808858,70599.52134730954,77017.6596516104,0.6127886217550308,0.3506833551665597,0.1,254555.2403483896,success,331572.9,842280334.14,3.9366097789585516e-4,30000,10,12,10,0,1,120,100,360000000,30000000,0,0,0,0,6418.138304300866,20742020.95270157,-3.995137554113626e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2037,68400000,74100000,0.09595959595959595,77017.6596516104,83435.79795591127,0.5805210069012834,0.33824030143043965,0.1,248496.10204408877,success,331931.9,848255897.68,3.913110429386246e-4,30000,10,13,10,0,1,130,100,390000000,30000000,0,0,0,0,6418.138304300866,20755488.46721649,-3.9888092828732624e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2038,74100000,79800000,0.10334110334110334,83435.79795591127,89853.93626021214,0.5482533920475359,0.3257972476943196,0.1,242436.96373978787,success,332290.9,854231461.22,3.889939847514248e-4,30000,10,14,10,0,1,140,100,420000000,30000000,0,0,0,0,6418.138304300866,20768936.419487,-3.982481011632899e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2039,79800000,85500000,0.11072261072261072,89853.93626021214,96272.07456451301,0.5159857771937885,0.3133541939581996,0.1,236377.82543548703,success,332649.9,860207024.76,3.8670911818327713e-4,30000,10,15,10,0,1,150,100,450000000,30000000,0,0,0,0,6418.138304300866,20782392.34685898,-3.9761527403925356e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2040,85500000,91200000,0.11810411810411811,96272.07456451301,102690.21286881388,0.48371816234004106,0.30091114022207954,0.1,230318.68713118613,success,333008.9,866182588.3,3.84455776989901e-4,30000,10,16,10,0,1,160,100,480000000,30000000,0,0,0,0,6418.138304300866,20795842.9813385,-3.968492201522622e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2041,91200000,96900000,0.12548562548562547,102690.21286881388,109108.35117311474,0.45145054748629365,0.28846808648595956,0.1,225460.14882688527,success,334568.5,872650475.28,3.8339347708789116e-4,30000,10,17,10,0,1,170,100,510000000,30000000,0,0,0,0,6418.138304300866,20854184.567928314,-3.941180715116843e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2042,96900000,102600000,0.13286713286713286,109108.35117311474,115526.48947741561,0.41918293263254613,0.2760250327498395,0.1,220601.6105225844,success,336128.10000000003,879118362.26,3.823468083818614e-4,30000,10,18,10,0,1,180,100,540000000,30000000,0,0,0,0,6418.138304300866,20912414.68191147,-3.9138692287110644e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2043,102600000,108300000,0.14024864024864026,115526.48947741561,121944.62778171648,0.38691531777879873,0.26358197901371944,0.1,215743.07221828355,success,337687.7,885586249.24,3.813154283840786e-4,30000,10,19,10,0,1,190,100,570000000,30000000,0,0,0,0,6418.138304300866,20970544.266700745,-3.8865577423052855e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2044,108300000,114000000,0.14763014763014762,121944.62778171648,128362.76608601735,0.3546477029250513,0.25113892527759946,0.1,210884.53391398268,success,339247.30000000005,892054136.22,3.8029900453971356e-4,30000,10,20,10,0,1,200,100,600000000,30000000,0,0,0,0,6418.138304300866,21028557.336330414,-3.859912389714282e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2045,114000000,119700000,0.155011655011655,128362.76608601735,134780.9043903182,0.3223800880713039,0.23869587154147942,0.1,206025.99560968182,success,340806.9,898522023.2,3.7929721386933724e-4,30000,10,21,10,0,1,210,100,630000000,30000000,0,0,0,0,6418.138304300866,21086476.600170135,-3.8329339702158904e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2046,119700000,125400000,0.1623931623931624,134780.9043903182,141199.04269461907,0.2901124732175565,0.22625281780535944,0.1,201990.87730538097,success,343189.92000000004,904928892.7,3.7924517911682327e-4,30000,10,22,10,0,1,220,100,660000000,30000000,0,0,0,0,6418.138304300866,21174763.15498352,-3.792965941329385e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2047,125400000,131100000,0.16977466977466976,141199.04269461907,147617.18099891994,0.257844858363809,0.2138097640692394,0.1,197955.75900108006,success,345572.94,911335762.2,3.791938759933808e-4,30000,10,23,10,0,1,230,100,690000000,30000000,0,0,0,0,6418.138304300866,21262795.293331146,-3.7533309793502667e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2048,131100000,136800000,0.17715617715617715,147617.18099891994,154035.3193032208,0.2255772435100616,0.20136671033311934,0.1,193920.6406967792,success,347955.96,917742631.7,3.791432891762437e-4,30000,10,24,10,0,1,240,100,720000000,30000000,0,0,0,0,6418.138304300866,21350613.31987381,-3.7146952180933113e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2049,136800000,142500000,0.18453768453768454,154035.3193032208,160453.45760752168,0.19330962865631418,0.18892365659699933,0.1,189885.5223924783,success,350338.98,924149501.2,3.790934037675591e-4,30000,10,25,10,0,1,250,100,750000000,30000000,0,0,0,0,6418.138304300866,21438159.19160843,-3.6763925237437434e-7,36109,0.1
4,10,10,100,10,10,10,10,10,10,10,2050,142500000,148200000,0.1919191919191919,160453.45760752168,166871.59591182254,0.16104201380256677,0.17648060286087933,0.1,185850.40408817746,success,352722,930556370.7,3.790442052797608e-4,30000,10,26,10,0,1,260,100,780000000,30000000,0,0,0,0,6418.138304300866,21525483.8347435,-3.639089030116338e-7,36109,0.1
5,10,10,55,10,10,10,10,10,10,10,2025,0,4350000,0.005633255633255633,0,3625.1550832510816,0.9817742930324415,0.49370377433284857,0.05,358401.84491674893,success,362027,787066250.4,4.5997017381448123e-4,30000,10,1,10,0,1,10,100,30000000,30000000,0,0,0,0,3625.1550832510816,12244051.212072372,-3.4992009290135684e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2026,4350000,8700000,0.011266511266511266,3625.1550832510816,7250.310166502163,0.9635485860648829,0.48740754866569713,0.05,350779.44983349787,success,358029.76,792534838.66,4.517527085690626e-4,30000,10,2,10,0,1,20,100,60000000,30000000,0,0,0,0,3625.1550832510816,12162810.516357422,-3.5578207047137766e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2027,8700000,13050000,0.0168997668997669,7250.310166502163,10875.465249753244,0.9453228790973244,0.48111132299854564,0.05,343157.05475024675,success,354032.52,798003426.92,4.4364786924090726e-4,30000,10,3,10,0,1,30,100,90000000,30000000,0,0,0,0,3625.1550832510816,12081200.587749481,-3.61843888185831e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2028,13050000,17400000,0.022533022533022532,10875.465249753244,14500.620333004326,0.9270971721297658,0.4748150973313942,0.05,335534.65966699563,success,350035.27999999997,803472015.1800001,4.356533561677096e-4,30000,10,4,10,0,1,40,100,120000000,30000000,0,0,0,0,3625.1550832510816,11999220.031499863,-3.681721594261944e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2029,17400000,21750000,0.028166278166278168,14500.620333004326,18125.77541625541,0.9088714651622073,0.4685188716642428,0.05,327912.2645837446,success,346038.04,808940603.44,4.2776693187173657e-4,30000,10,5,10,0,1,50,100,150000000,30000000,0,0,0,0,3625.1550832510816,11916878.199577332,-3.7460035073877407e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2030,21750000,26100000,0.0337995337995338,18125.77541625541,21750.93049950649,0.8906457581946488,0.4622226459970913,0.05,320289.8695004935,success,342040.8,814409191.7,4.199864189720441e-4,30000,10,6,10,0,1,60,100,180000000,30000000,0,0,0,0,3625.1550832510816,11834142.923355103,-3.811950755050475e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2031,26100000,30450000,0.03943278943278943,21750.93049950649,25376.08558275757,0.8724200512270903,0.45592642032993985,0.05,314499.33441724244,success,339875.42,818788307.48,4.15095595400038e-4,30000,10,7,10,0,1,70,100,210000000,30000000,0,0,0,0,3625.1550832510816,11789163.047075272,-3.8489211817704927e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2032,30450000,34800000,0.045066045066045064,25376.08558275757,29001.24066600865,0.8541943442595318,0.4496301946627884,0.05,308708.7993339913,success,337710.04,823167423.26,4.102568085876902e-4,30000,10,8,10,0,1,80,100,240000000,30000000,0,0,0,0,3625.1550832510816,11744066.494703293,-3.886224675397898e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2033,34800000,39150000,0.050699300699300696,29001.24066600865,32626.39574925973,0.8359686372919732,0.443333968995637,0.05,302918.2642507403,success,335544.66000000003,827546539.0400001,4.054692324485466e-4,30000,10,9,10,0,1,90,100,270000000,30000000,0,0,0,0,3625.1550832510816,11698858.737945557,-3.923861235932691e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2034,39150000,43500000,0.056332556332556336,32626.39574925973,36251.55083251081,0.8177429303244147,0.43703774332848555,0.05,297127.7291674892,success,333379.28,831925654.82,4.0073205828966986e-4,30000,10,10,10,0,1,100,100,300000000,30000000,0,0,0,0,3625.1550832510816,11653526.151180267,-3.962496997189646e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2035,43500000,47850000,0.06196581196581197,36251.55083251081,39876.70591576189,0.7995172233568562,0.43074151766133406,0.05,291337.19408423814,success,331213.9,836304770.6,3.9604449435625403e-4,30000,10,11,10,0,1,110,100,330000000,30000000,0,0,0,0,3625.1550832510816,11608087.599277496,-4.001798892261377e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2036,47850000,52200000,0.0675990675990676,39876.70591576189,43501.86099901298,0.7812915163892976,0.4244452919941826,0.05,288071.0390009871,success,331572.9,842280334.14,3.9366097789585516e-4,30000,10,12,10,0,1,120,100,360000000,30000000,0,0,0,0,3625.1550832510816,11615628.451108932,-3.995137554113626e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2037,52200000,56550000,0.07323232323232323,43501.86099901298,47127.01608226406,0.7630658094217391,0.4181490663270312,0.05,284804.88391773595,success,331931.9,848255897.68,3.913110429386246e-4,30000,10,13,10,0,1,130,100,390000000,30000000,0,0,0,0,3625.1550832510816,11623170.590400696,-3.9888092828732624e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2038,56550000,60900000,0.07886557886557886,47127.01608226406,50752.171165515145,0.7448401024541805,0.4118528406598797,0.05,281538.7288344849,success,332290.9,854231461.22,3.889939847514248e-4,30000,10,14,10,0,1,140,100,420000000,30000000,0,0,0,0,3625.1550832510816,11630701.053142548,-3.982481011632899e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2039,60900000,65250000,0.0844988344988345,50752.171165515145,54377.32624876623,0.726614395486622,0.40555661499272827,0.05,278272.5737512338,success,332649.9,860207024.76,3.8670911818327713e-4,30000,10,15,10,0,1,150,100,450000000,30000000,0,0,0,0,3625.1550832510816,11638237.076997757,-3.9761527403925356e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2040,65250000,69600000,0.09013209013209013,54377.32624876623,58002.48133201731,0.7083886885190634,0.3992603893255768,0.05,275006.4186679827,success,333008.9,866182588.3,3.84455776989901e-4,30000,10,16,10,0,1,160,100,480000000,30000000,0,0,0,0,3625.1550832510816,11645768.934488297,-3.968492201522622e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2041,69600000,73950000,0.09576534576534576,58002.48133201731,61627.6364152684,0.6901629815515049,0.39296416365842535,0.05,272940.8635847316,success,334568.5,872650475.28,3.8339347708789116e-4,30000,10,17,10,0,1,170,100,510000000,30000000,0,0,0,0,3625.1550832510816,11678440.815210342,-3.941180715116843e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2042,73950000,78300000,0.10139860139860139,61627.6364152684,65252.79149851948,0.6719372745839464,0.3866679379912739,0.05,270875.30850148055,success,336128.10000000003,879118362.26,3.823468083818614e-4,30000,10,18,10,0,1,180,100,540000000,30000000,0,0,0,0,3625.1550832510816,11711049.181222916,-3.9138692287110644e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2043,78300000,82650000,0.10703185703185703,65252.79149851948,68877.94658177056,0.6537115676163878,0.3803717123241224,0.05,268809.75341822946,success,337687.7,885586249.24,3.813154283840786e-4,30000,10,19,10,0,1,190,100,570000000,30000000,0,0,0,0,3625.1550832510816,11743602.401018143,-3.8865577423052855e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2044,82650000,87000000,0.11266511266511267,68877.94658177056,72503.10166502165,0.6354858606488293,0.374075486656971,0.05,266744.1983349784,success,339247.30000000005,892054136.22,3.8029900453971356e-4,30000,10,20,10,0,1,200,100,600000000,30000000,0,0,0,0,3625.1550832510816,11776088.511943817,-3.859912389714282e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2045,87000000,91350000,0.1182983682983683,72503.10166502165,76128.25674827273,0.6172601536812707,0.36777926098981956,0.05,264678.6432517273,success,340806.9,898522023.2,3.7929721386933724e-4,30000,10,21,10,0,1,210,100,630000000,30000000,0,0,0,0,3625.1550832510816,11808524.590730667,-3.8329339702158904e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2046,91350000,95700000,0.12393162393162394,76128.25674827273,79753.41183152382,0.5990344467137122,0.36148303532266807,0.05,263436.5081684762,success,343189.92000000004,904928892.7,3.7924517911682327e-4,30000,10,22,10,0,1,220,100,660000000,30000000,0,0,0,0,3625.1550832510816,11857965.89255333,-3.792965941329385e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2047,95700000,100050000,0.12956487956487955,79753.41183152382,83378.5669147749,0.5808087397461537,0.35518680965551663,0.05,262194.3730852251,success,345572.94,911335762.2,3.791938759933808e-4,30000,10,23,10,0,1,230,100,690000000,30000000,0,0,0,0,3625.1550832510816,11907263.338565826,-3.7533309793502667e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2048,100050000,104400000,0.1351981351981352,83378.5669147749,87003.72199802598,0.5625830327785951,0.3488905839883652,0.05,260952.23800197404,success,347955.96,917742631.7,3.791432891762437e-4,30000,10,24,10,0,1,240,100,720000000,30000000,0,0,0,0,3625.1550832510816,11956444.036960602,-3.7146952180933113e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2049,104400000,108750000,0.14083139083139082,87003.72199802598,90628.87708127707,0.5443573258110366,0.3425943583212137,0.05,259710.1029187229,success,350338.98,924149501.2,3.790934037675591e-4,30000,10,25,10,0,1,250,100,750000000,30000000,0,0,0,0,3625.1550832510816,12005469.417572021,-3.6763925237437434e-7,36109,0.05
5,10,10,55,10,10,10,10,10,10,10,2050,108750000,113100000,0.14646464646464646,90628.87708127707,94254.03216452815,0.526131618843478,0.3362981326540623,0.05,258467.96783547185,success,352722,930556370.7,3.790442052797608e-4,30000,10,26,10,0,1,260,100,780000000,30000000,0,0,0,0,3625.1550832510816,12054371.738433838,-3.639089030116338e-7,36109,0.05
6,10,10,19,10,10,10,10,10,10,10,2025,0,3270000,0.0042346542346542344,0,1390.7685064112522,0.9930078193413926,0.4986212367880234,0.01,360636.23149358877,success,362027,787066250.4,4.5997017381448123e-4,30000,10,1,10,0,1,10,100,30000000,30000000,0,0,0,0,1390.7685064112522,4547935.885190964,-3.4992009290135684e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2026,3270000,6540000,0.008469308469308469,1390.7685064112522,2781.5370128225045,0.9860156386827852,0.4972424735760468,0.01,355248.2229871775,success,358029.76,792534838.66,4.517527085690626e-4,30000,10,2,10,0,1,20,100,60000000,30000000,0,0,0,0,1390.7685064112522,4517760.372161865,-3.5578207047137766e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2027,6540000,9810000,0.012703962703962703,2781.5370128225045,4172.305519233757,0.9790234580241778,0.49586371036407023,0.01,349860.21448076627,success,354032.52,798003426.92,4.4364786924090726e-4,30000,10,3,10,0,1,30,100,90000000,30000000,0,0,0,0,1390.7685064112522,4487446.467876434,-3.61843888185831e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2028,9810000,13080000,0.016938616938616938,4172.305519233757,5563.074025645009,0.9720312773655704,0.4944849471520936,0.01,344472.20597435493,success,350035.27999999997,803472015.1800001,4.356533561677096e-4,30000,10,4,10,0,1,40,100,120000000,30000000,0,0,0,0,1390.7685064112522,4456994.06504631,-3.681721594261944e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2029,13080000,16350000,0.021173271173271172,5563.074025645009,6953.842532056261,0.965039096706963,0.49310618394011707,0.01,339084.1974679437,success,346038.04,808940603.44,4.2776693187173657e-4,30000,10,5,10,0,1,50,100,150000000,30000000,0,0,0,0,1390.7685064112522,4426411.356925964,-3.7460035073877407e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2030,16350000,19620000,0.025407925407925407,6953.842532056261,8344.611038467514,0.9580469160483556,0.49172742072814046,0.01,333696.1889615325,success,342040.8,814409191.7,4.199864189720441e-4,30000,10,6,10,0,1,60,100,180000000,30000000,0,0,0,0,1390.7685064112522,4395679.178237915,-3.811950755050475e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2031,19620000,22890000,0.02964257964257964,8344.611038467514,9735.379544878766,0.9510547353897482,0.49034865751616385,0.01,330140.0404551212,success,339875.42,818788307.48,4.15095595400038e-4,30000,10,7,10,0,1,70,100,210000000,30000000,0,0,0,0,1390.7685064112522,4378972.0594882965,-3.8489211817704927e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2032,22890000,26160000,0.033877233877233875,9735.379544878766,11126.148051290018,0.9440625547311408,0.4889698943041873,0.01,326583.89194870996,success,337710.04,823167423.26,4.102568085876902e-4,30000,10,8,10,0,1,80,100,240000000,30000000,0,0,0,0,1390.7685064112522,4362221.521139145,-3.886224675397898e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2033,26160000,29430000,0.03811188811188811,11126.148051290018,12516.91655770127,0.9370703740725334,0.4875911310922107,0.01,323027.7434422988,success,335544.66000000003,827546539.0400001,4.054692324485466e-4,30000,10,9,10,0,1,90,100,270000000,30000000,0,0,0,0,1390.7685064112522,4345429.6875,-3.923861235932691e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2034,29430000,32700000,0.042346542346542344,12516.91655770127,13907.685064112522,0.930078193413926,0.48621236788023414,0.01,319471.5949358875,success,333379.28,831925654.82,4.0073205828966986e-4,30000,10,10,10,0,1,100,100,300000000,30000000,0,0,0,0,1390.7685064112522,4328589.627742767,-3.962496997189646e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2035,32700000,35970000,0.04658119658119658,13907.685064112522,15298.453570523774,0.9230860127553185,0.48483360466825753,0.01,315915.44642947626,success,331213.9,836304770.6,3.9604449435625403e-4,30000,10,11,10,0,1,110,100,330000000,30000000,0,0,0,0,1390.7685064112522,4311714.670658112,-4.001798892261377e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2036,35970000,39240000,0.05081585081585081,15298.453570523774,16689.222076935028,0.9160938320967111,0.4834548414562809,0.01,314883.67792306497,success,331572.9,842280334.14,3.9366097789585516e-4,30000,10,12,10,0,1,120,100,360000000,30000000,0,0,0,0,1390.7685064112522,4314514.449834824,-3.995137554113626e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2037,39240000,42510000,0.05505050505050505,16689.222076935028,18079.99058334628,0.9091016514381037,0.4820760782443044,0.01,313851.90941665374,success,331931.9,848255897.68,3.913110429386246e-4,30000,10,13,10,0,1,130,100,390000000,30000000,0,0,0,0,1390.7685064112522,4317316.288948059,-3.9888092828732624e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2038,42510000,45780000,0.05928515928515928,18079.99058334628,19470.759089757532,0.9021094707794963,0.48069731503232777,0.01,312820.1409102425,success,332290.9,854231461.22,3.889939847514248e-4,30000,10,14,10,0,1,140,100,420000000,30000000,0,0,0,0,1390.7685064112522,4320112.760066986,-3.982481011632899e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2039,45780000,49050000,0.06351981351981352,19470.759089757532,20861.527596168784,0.8951172901208889,0.4793185518203512,0.01,311788.3724038312,success,332649.9,860207024.76,3.8670911818327713e-4,30000,10,15,10,0,1,150,100,450000000,30000000,0,0,0,0,1390.7685064112522,4322912.86110878,-3.9761527403925356e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2040,49050000,52320000,0.06775446775446775,20861.527596168784,22252.296102580036,0.8881251094622815,0.4779397886083746,0.01,310756.60389742,success,333008.9,866182588.3,3.84455776989901e-4,30000,10,16,10,0,1,160,100,480000000,30000000,0,0,0,0,1390.7685064112522,4325709.697008133,-3.968492201522622e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2041,52320000,55590000,0.071989121989122,22252.296102580036,23643.064608991288,0.8811329288036741,0.476561025396398,0.01,310925.43539100874,success,334568.5,872650475.28,3.8339347708789116e-4,30000,10,17,10,0,1,170,100,510000000,30000000,0,0,0,0,1390.7685064112522,4337845.813035965,-3.941180715116843e-7,36109,0.01
6,10,10,19,10,10,10,10,10,10,10,2042,55590000,58860000,0.07622377622377623,23643.064608991288,25033.83311540254,0.8741407481450667,0.47518226218442144,0.01,311094.2668845975,success,336128.10000000003,879118362.26,3.823468083818614e-4,30000,10,18,10,0,1,180,100,540000000,30000000,0,0,0,0,1390.7685064112522,4349956.780672073,-3.9138692287110644e-7,36109,0.01
