geoid,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,year,units,prior_cost,cost,icost,prior_reduction,reduction,ireduction,z,diversification,emissions,status,base_emissions,base_vmt,base_ef,total_cost,n_years,max_annual_policies,min_annual_policies,min_total_policies,max_total_policies,max_annual_policy_scale,max_total_cost,max_annual_cost,min_annual_cost,min_total_cost,min_emissions_chg,min_annual_emissions_chg,effect_emissions,effect_vmt,effect_ef
36073,10,10,100,10,10,10,10,10,10,10,2038,30000,74100000,79800000,0.10334110334110334,83435.79795591127,89853.93626021214,-0.21767160842442945,-0.05716525254166305,0.1,34976.50373978786,success,124830.44,319663622.44,3.90505616645292e-4,10,14,10,0,1,140,100,420000000,30000000,0,0,0,0,NA,NA,NA
36073,10,10,100,10,10,10,10,10,10,10,2039,30000,79800000,85500000,0.11072261072261072,89853.93626021214,96272.07456451301,-0.3046481518833173,-0.09696277058035327,0.1,28679.145435486993,success,124951.22,321810372.52000004,3.8827592479864667e-4,10,15,10,0,1,150,100,450000000,30000000,0,0,0,0,NA,NA,NA
36073,10,10,100,10,10,10,10,10,10,10,2040,30000,85500000,91200000,0.11810411810411811,96272.07456451301,102690.21286881388,-0.3916246953422051,-0.1367602886190435,0.1,22381.787131186124,success,125072,323957122.6,3.860757837216325e-4,10,16,10,0,1,160,100,480000000,30000000,0,0,0,0,NA,NA,NA
36073,10,10,100,10,10,10,10,10,10,10,2041,30000,91200000,96900000,0.12548562548562547,102690.21286881388,109108.35117311474,-0.47860123880109295,-0.1765578066577337,0.1,16538.76882688525,success,125647.12,326302249.70000005,3.8506360319464256e-4,10,17,10,0,1,170,100,510000000,30000000,0,0,0,0,NA,NA,NA
36073,10,10,100,10,10,10,10,10,10,10,2042,30000,96900000,102600000,0.13286713286713286,109108.35117311474,115526.48947741561,-0.5655777822599808,-0.21635532469642396,0.1,10695.750522584392,success,126222.24,328647376.8,3.840658678885886e-4,10,18,10,0,1,180,100,540000000,30000000,0,0,0,0,NA,NA,NA
36073,10,10,100,10,10,10,10,10,10,10,2043,30000,102600000,108300000,0.14024864024864026,115526.48947741561,121944.62778171648,-0.6525543257188686,-0.2561528427351142,0.1,4852.73221828352,success,126797.36,330992503.90000004,3.8308227076438024e-4,10,19,10,0,1,190,100,570000000,30000000,0,0,0,0,NA,NA,NA
36073,10,10,100,10,10,10,10,10,10,10,2044,30000,108300000,114000000,0.14763014763014762,121944.62778171648,128362.76608601735,-0.7395308691777565,-0.2959503607738044,0.1,-990.2860860173387,success,127372.48000000001,333337631,3.8211251342336447e-4,10,20,10,0,1,200,100,600000000,30000000,0,0,0,0,NA,NA,NA
36073,10,10,100,10,10,10,10,10,10,10,2045,30000,114000000,119700000,0.155011655011655,128362.76608601735,134780.9043903182,-0.8265074126366441,-0.3357478788124946,0.1,-6833.304390318197,success,127947.6,335682758.1,3.811563058055081e-4,10,21,10,0,1,210,100,630000000,30000000,0,0,0,0,NA,NA,NA
36073,10,10,100,10,10,10,10,10,10,10,2046,30000,119700000,125400000,0.1623931623931624,134780.9043903182,141199.04269461907,-0.9134839560955319,-0.3755453968511847,0.1,-12350.142694619062,success,128848.90000000001,338053821.02000004,3.811490715035492e-4,10,22,10,0,1,220,100,660000000,30000000,0,0,0,0,NA,NA,NA
36073,10,10,100,10,10,10,10,10,10,10,2047,30000,125400000,131100000,0.16977466977466976,141199.04269461907,147617.18099891994,-1.00046049955442,-0.41534291488987496,0.1,-17866.980998919928,success,129750.20000000001,340424883.94,3.8114193797556976e-4,10,23,10,0,1,230,100,690000000,30000000,0,0,0,0,NA,NA,NA
36073,10,10,100,10,10,10,10,10,10,10,2048,30000,131100000,136800000,0.17715617715617715,147617.18099891994,154035.3193032208,-1.0874370430133076,-0.45514043292856526,0.1,-23383.819303220807,success,130651.5,342795946.86,3.8113490313045875e-4,10,24,10,0,1,240,100,720000000,30000000,0,0,0,0,NA,NA,NA
36073,10,10,100,10,10,10,10,10,10,10,2049,30000,136800000,142500000,0.18453768453768454,154035.3193032208,160453.45760752168,-1.1744135864721956,-0.4949379509672554,0.1,-28900.657607521658,success,131552.80000000002,345167009.78,3.8112796493456366e-4,10,25,10,0,1,250,100,750000000,30000000,0,0,0,0,NA,NA,NA
36073,10,10,100,10,10,10,10,10,10,10,2050,30000,142500000,148200000,0.1919191919191919,160453.45760752168,166871.59591182254,-1.2613901299310832,-0.5347354690059458,0.1,-34417.49591182254,success,132454.1,347538072.7,3.811211214097293e-4,10,26,10,0,1,260,100,780000000,30000000,0,0,0,0,NA,NA,NA
36075,10,10,100,10,10,10,10,10,10,10,2025,30000,0,5700000,0.007381507381507382,0,6418.138304300866,0.9773396867545737,0.49236059706804053,0.1,519707.36169569916,success,526125.5,1060940366.8,4.959048750184666e-4,10,1,10,0,1,10,100,30000000,30000000,0,0,0,0,NA,NA,NA
