id,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,year,units,prior_cost,cost,icost,z,diversification,status,prior_reduction98,reduction98,ireduction98,geoid,base_vmt,base_emissions98,base_ef98,total_cost,n_years,max_annual_policies,min_annual_policies,min_total_policies,max_total_policies,max_annual_policy_scale,max_total_cost,max_annual_cost,min_annual_cost,min_total_cost,min_emissions_chg98,min_annual_emissions_chg98,emissions98,effect_emissions98,effect_ef98,effect_vmt,max_abs_diff
4,10,10,100,10,10,10,10,10,10,10,2036,30000,81725324.55426912,90705387.00546,0.06826272905475911,0.41712425312427376,0.1,success,70599.52134730954,77017.6596516104,0.6127886217550308,36109,842280334.14,331572.9,3.9366097789585516e-4,15.75449552840504,12,10,0,1,120,100,567161839.0225815,47263486.585215114,10000,0,0,0,254555.2403483896,6418.138304300866,-3.995194799988333e-7,20742020.95270157,0.1
4,10,10,100,10,10,10,10,10,10,10,2037,30000,90705387.00546,99981791.51754016,0.07524393170121665,0.40044759516391043,0.1,success,77017.6596516104,83435.79795591127,0.5805210069012834,36109,848255897.68,331931.9,3.913110429386246e-4,16.274393880842407,13,10,0,1,130,100,634701361.3528539,48823181.64252722,10000,0,0,0,248496.10204408877,6418.138304300866,-3.988694791123848e-7,20755488.46721649,0.1
4,10,10,100,10,10,10,10,10,10,10,2038,30000,99981791.51754016,109564317.37851897,0.0824555140350073,0.3838861270472136,0.1,success,83435.79795591127,89853.93626021214,0.5482533920475359,36109,854231461.22,332290.9,3.889939847514248e-4,16.811448878910202,14,10,0,1,140,100,706080852.9142284,50434346.636730604,10000,0,0,0,242436.96373978787,6418.138304300866,-3.982173965577651e-7,20768936.419487,0.1
4,10,10,100,10,10,10,10,10,10,10,2039,30000,109564317.37851897,119463066.59291008,0.08990507858581304,0.36744365003902424,0.1,success,89853.93626021214,96272.07456451301,0.5159857771937885,36109,860207024.76,332649.9,3.8670911818327713e-4,17.36622669191424,15,10,0,1,150,100,781480201.1361407,52098680.075742714,10000,0,0,0,236377.82543548703,6418.138304300866,-3.975679160883594e-7,20782392.34685898,0.1
4,10,10,100,10,10,10,10,10,10,10,2040,30000,119463066.59291008,129688474.53137611,0.09760047876679537,0.3511240908459234,0.1,success,96272.07456451301,102690.21286881388,0.48371816234004106,36109,866182588.3,333008.9,3.84455776989901e-4,17.939312172747407,16,10,0,1,160,100,861086984.2918755,53817936.51824222,10000,0,0,0,230318.68713118613,6418.138304300866,-3.9692103770416765e-7,20795842.9813385,0.1
4,10,10,100,10,10,10,10,10,10,10,2041,30000,129688474.53137611,140251320.9318115,0.10554982715375011,0.33493150575580855,0.1,success,102690.21286881388,109108.35117311474,0.45145054748629365,36109,872650475.28,334568.5,3.8339347708789116e-4,18.53130947444807,17,10,0,1,170,100,945096783.1968515,55593928.4233442,10000,0,0,0,225460.14882688527,6418.138304300866,-3.9413212277183973e-7,20854184.567928314,0.1
4,10,10,100,10,10,10,10,10,10,10,2042,30000,140251320.9318115,151162741.2634613,0.11376150403747437,0.31887008491407853,0.1,success,109108.35117311474,115526.48947741561,0.41918293263254613,36109,879118362.26,336128.10000000003,3.823468083818614e-4,19.142842687104856,18,10,0,1,180,100,1033713505.1036623,57428528.06131457,10000,0,0,0,220601.6105225844,6418.138304300866,-3.913749532791222e-7,20912414.68191147,0.1
4,10,10,100,10,10,10,10,10,10,10,2043,30000,151162741.2634613,162434238.4660555,0.12224416625836153,0.30294415674092995,0.1,success,115526.48947741561,121944.62778171648,0.38691531777879873,36109,885586249.24,337687.7,3.813154283840786e-4,19.774556495779315,19,10,0,1,190,100,1127149720.2594209,59323669.48733795,10000,0,0,0,215743.07221828355,6418.138304300866,-3.8864848839192945e-7,20970544.266700745,0.1
4,10,10,100,10,10,10,10,10,10,10,2044,30000,162434238.4660555,174077695.07633534,0.13100675633253797,0.28715819249442603,0.1,success,121944.62778171648,128362.76608601735,0.3546477029250513,36109,892054136.22,339247.30000000005,3.8029900453971356e-4,20.427116860140032,20,10,0,1,200,100,1225627011.608402,61281350.5804201,10000,0,0,0,210884.53391398268,6418.138304300866,-3.859532485273043e-7,21028557.336330414,0.1
4,10,10,100,10,10,10,10,10,10,10,2045,30000,174077695.07633534,186105385.7547544,0.1400585118791622,0.27151681098414604,0.1,success,128362.76608601735,134780.9043903182,0.3223800880713039,36109,898522023.2,340806.9,3.7929721386933724e-4,21.101211716524645,21,10,0,1,210,100,1329376338.1410527,63303635.14957394,10000,0,0,0,206025.99560968182,6418.138304300866,-3.8329183577046066e-7,21086476.600170135,0.1
4,10,10,100,10,10,10,10,10,10,10,2046,30000,186105385.7547544,198529990.22556126,0.14940897535882505,0.2560247834403853,0.1,success,134780.9043903182,141199.04269461907,0.2901124732175565,36109,904928892.7,343189.92000000004,3.7924517911682327e-4,21.79755170316996,22,10,0,1,220,100,1438638412.4092174,65392655.109509885,10000,0,0,0,201990.87730538097,6418.138304300866,-3.792809816216547e-7,21174763.15498352,0.1
4,10,10,100,10,10,10,10,10,10,10,2047,30000,198529990.22556126,211364606.64390478,0.1590680041333168,0.24068703854403903,0.1,success,141199.04269461907,147617.18099891994,0.257844858363809,36109,911335762.2,345572.94,3.791938759933808e-4,22.516870909374568,23,10,0,1,230,100,1553664092.7468452,67550612.72812371,10000,0,0,0,197955.75900108006,6418.138304300866,-3.753377816884118e-7,21262795.293331146,0.1
4,10,10,100,10,10,10,10,10,10,10,2048,30000,211364606.64390478,224622765.40405363,0.16904578085736674,0.22550866762247182,0.1,success,147617.18099891994,154035.3193032208,0.2255772435100616,36109,917742631.7,347955.96,3.791432891762437e-4,23.259927649383926,24,10,0,1,240,100,1674714790.7556427,69779782.94815178,10000,0,0,0,193920.6406967792,6418.138304300866,-3.714643176389032e-7,21350613.31987381,0.1
4,10,10,100,10,10,10,10,10,10,10,2049,30000,224622765.40405363,238318443.40328738,0.17935282421331034,0.2104949300168515,0.1,success,154035.3193032208,160453.45760752168,0.19330962865631418,36109,924149501.2,350338.98,3.790934037675591e-4,24.027505261813594,25,10,0,1,250,100,1802062894.6360195,72082515.78544079,10000,0,0,0,189885.5223924783,6418.138304300866,-3.676579873879149e-7,21438159.19160843,0.1
4,10,10,100,10,10,10,10,10,10,10,2050,30000,238318443.40328738,252466078.77649584,0.19000000000000006,0.19565125862660426,0.1,success,160453.45760752168,166871.59591182254,0.16104201380256677,36109,930556370.7,352722,3.790442052797608e-4,24.82041293545344,26,10,0,1,260,100,1935992208.9653683,74461238.80636032,10000,0,0,0,185850.40408817746,6418.138304300866,-3.6391358676501895e-7,21525483.8347435,0.1
5,10,10,55,10,10,10,10,10,10,10,2025,30000,0,4795017.775949999,0.0036086169747859115,0.6154132416326689,0.05,success,0,3625.1550832510816,0.9817742930324415,36109,787066250.4,362027,4.5997017381448123e-4,11.023029369999996,1,10,0,1,10,100,33069088.10999999,33069088.10999999,10000,0,0,0,358401.84491674893,3625.1550832510816,-3.498857453765325e-7,12244051.212072372,0.05
5,10,10,55,10,10,10,10,10,10,10,2026,30000,4795017.775949999,9748271.13850635,0.0073363183097397595,0.6058860254454217,0.05,success,3625.1550832510816,7250.310166502163,0.9635485860648829,36109,792534838.66,358029.76,4.517527085690626e-4,11.386789339209997,2,10,0,1,20,100,68320736.03525998,34160368.01762999,10000,0,0,0,350779.44983349787,3625.1550832510816,-3.5579872381674704e-7,12162810.516357422,0.05
5,10,10,55,10,10,10,10,10,10,10,2027,30000,9748271.13850635,14864981.862027057,0.011187033788747082,0.5964203163302013,0.05,success,7250.310166502163,10875.465249753244,0.9453228790973244,36109,798003426.92,354032.52,4.4364786924090726e-4,11.762553387403925,3,10,0,1,30,100,105862980.48663533,35287660.162211776,10000,0,0,0,343157.05475024675,3625.1550832510816,-3.6188031737882653e-7,12081200.587749481,0.05
5,10,10,55,10,10,10,10,10,10,10,2028,30000,14864981.862027057,20150544.039423946,0.015164822878561647,0.5870181440203845,0.05,success,10875.465249753244,14500.620333004326,0.9270971721297658,36109,803472015.1800001,350035.27999999997,4.356533561677096e-4,12.150717649188254,4,10,0,1,40,100,145808611.79025903,36452152.94756476,10000,0,0,0,335534.65966699563,3625.1550832510816,-3.6813885273545566e-7,11999220.031499863,0.05
5,10,10,55,10,10,10,10,10,10,10,2029,30000,20150544.039423946,25610529.768674932,0.01927387900834009,0.5776816052305497,0.05,success,14500.620333004326,18125.77541625541,0.9088714651622073,36109,808940603.44,346038.04,4.2776693187173657e-4,12.551691331611465,5,10,0,1,50,100,188275369.97417197,37655073.99483439,10000,0,0,0,327912.2645837446,3625.1550832510816,-3.7457901364001955e-7,11916878.199577332,0.05
5,10,10,55,10,10,10,10,10,10,10,2030,30000,25610529.768674932,31250695.026991203,0.023518533990401224,0.568412865866856,0.05,success,18125.77541625541,21750.93049950649,0.8906457581946488,36109,814409191.7,342040.8,4.199864189720441e-4,12.965897145554644,6,10,0,1,60,100,233386148.61998358,38897691.43666393,10000,0,0,0,320289.8695004935,3625.1550832510816,-3.8120548384590336e-7,11834142.923355103,0.05
5,10,10,55,10,10,10,10,10,10,10,2031,30000,31250695.026991203,37076985.73883191,0.027903262586870373,0.5592141633103666,0.05,success,21750.93049950649,25376.08558275757,0.8724200512270903,36109,818788307.48,339875.42,4.15095595400038e-4,13.393771751357946,7,10,0,1,70,100,281269206.7785169,40181315.254073836,10000,0,0,0,314499.33441724244,3625.1550832510816,-3.8487858733393665e-7,11789163.047075272,0.05
5,10,10,55,10,10,10,10,10,10,10,2032,30000,37076985.73883191,43095544.044163354,0.032432687227023,0.550087808775719,0.05,success,25376.08558275757,29001.24066600865,0.8541943442595318,36109,823167423.26,337710.04,4.102568085876902e-4,13.835766219152756,8,10,0,1,80,100,332058389.25966614,41507298.65745827,10000,0,0,0,308708.7993339913,3625.1550832510816,-3.8860997753076276e-7,11744066.494703293,0.05
5,10,10,55,10,10,10,10,10,10,10,2033,30000,43095544.044163354,49312714.77357074,0.03711158288030067,0.5410361897476337,0.05,success,29001.24066600865,32626.39574925973,0.8359686372919732,36109,827546539.0400001,335544.66000000003,4.054692324485466e-4,14.292346504384795,9,10,0,1,90,100,385893355.6183895,42877039.51315439,10000,0,0,0,302918.2642507403,3625.1550832510816,-3.9240277693863845e-7,11698858.737945557,0.05
5,10,10,55,10,10,10,10,10,10,10,2034,30000,49312714.77357074,55735052.137048565,0.0419448820901365,0.5320617724978274,0.05,success,32626.39574925973,36251.55083251081,0.8177429303244147,36109,831925654.82,333379.28,4.0073205828966986e-4,14.763993939029493,10,10,0,1,100,100,442919818.1708848,44291981.81708848,10000,0,0,0,297127.7291674892,3625.1550832510816,-3.9625646514052093e-7,11653526.151180267,0.05
5,10,10,55,10,10,10,10,10,10,10,2035,30000,55735052.137048565,62369326.63352116,0.04693768017389691,0.5231671046849835,0.05,success,36251.55083251081,39876.70591576189,0.7995172233568562,36109,836304770.6,331213.9,3.9604449435625403e-4,15.251205739017465,11,10,0,1,110,100,503289789.38757634,45753617.21705239,10000,0,0,0,291337.19408423814,3625.1550832510816,-4.0017520547275254e-7,11608087.599277496,0.05
5,10,10,55,10,10,10,10,10,10,10,2036,30000,62369326.63352116,69222532.18837735,0.052095240594421416,0.5143548180405217,0.05,success,39876.70591576189,43501.86099901298,0.7812915163892976,36109,842280334.14,331572.9,3.9366097789585516e-4,15.75449552840504,12,10,0,1,120,100,567161839.0225815,47263486.585215114,10000,0,0,0,288071.0390009871,3625.1550832510816,-3.995194799988333e-7,11615628.451108932,0.05
5,10,10,55,10,10,10,10,10,10,10,2037,30000,69222532.18837735,76301893.5265438,0.05742300050882323,0.5056276311429986,0.05,success,43501.86099901298,47127.01608226406,0.7630658094217391,36109,848255897.68,331931.9,3.913110429386246e-4,16.274393880842407,13,10,0,1,130,100,634701361.3528539,48823181.64252722,10000,0,0,0,284804.88391773595,3625.1550832510816,-3.988694791123848e-7,11623170.590400696,0.05
5,10,10,55,10,10,10,10,10,10,10,2038,30000,76301893.5265438,83614873.78886974,0.0629265765004003,0.496988352284063,0.05,success,47127.01608226406,50752.171165515145,0.7448401024541805,36109,854231461.22,332290.9,3.889939847514248e-4,16.811448878910202,14,10,0,1,140,100,706080852.9142284,50434346.636730604,10000,0,0,0,281538.7288344849,3625.1550832510816,-3.982173965577651e-7,11630701.053142548,0.05
5,10,10,55,10,10,10,10,10,10,10,2039,30000,83614873.78886974,91169182.39985242,0.06861177049969941,0.4884398824289885,0.05,success,50752.171165515145,54377.32624876623,0.726614395486622,36109,860207024.76,332649.9,3.8670911818327713e-4,17.36622669191424,15,10,0,1,150,100,781480201.1361407,52098680.075742714,10000,0,0,0,278272.5737512338,3625.1550832510816,-3.975679160883594e-7,11638237.076997757,0.05
5,10,10,55,10,10,10,10,10,10,10,2040,30000,91169182.39985242,98972783.19499755,0.0744845759009754,0.4799852182749023,0.05,success,54377.32624876623,58002.48133201731,0.7083886885190634,36109,866182588.3,333008.9,3.84455776989901e-4,17.939312172747407,16,10,0,1,160,100,861086984.2918755,53817936.51824222,10000,0,0,0,275006.4186679827,3625.1550832510816,-3.9692103770416765e-7,11645768.934488297,0.05
5,10,10,55,10,10,10,10,10,10,10,2041,30000,98972783.19499755,107033902.81638245,0.0805511838804935,0.47162745540993734,0.05,success,58002.48133201731,61627.6364152684,0.6901629815515049,36109,872650475.28,334568.5,3.8339347708789116e-4,18.53130947444807,17,10,0,1,170,100,945096783.1968515,55593928.4233442,10000,0,0,0,272940.8635847316,3625.1550832510816,-3.9413212277183973e-7,11678440.815210342,0.05
5,10,10,55,10,10,10,10,10,10,10,2042,30000,107033902.81638245,115361039.38527307,0.08681798992333568,0.4633697915766343,0.05,success,61627.6364152684,65252.79149851948,0.6719372745839464,36109,879118362.26,336128.10000000003,3.823468083818614e-4,19.142842687104856,18,10,0,1,180,100,1033713505.1036623,57428528.06131457,10000,0,0,0,270875.30850148055,3625.1550832510816,-3.913749532791222e-7,11711049.181222916,0.05
5,10,10,55,10,10,10,10,10,10,10,2043,30000,115361039.38527307,123962971.46093707,0.09329160056559167,0.4552155300430382,0.05,success,65252.79149851948,68877.94658177056,0.6537115676163878,36109,885586249.24,337687.7,3.813154283840786e-4,19.774556495779315,19,10,0,1,190,100,1127149720.2594209,59323669.48733795,10000,0,0,0,268809.75341822946,3625.1550832510816,-3.8864848839192945e-7,11743602.401018143,0.05
5,10,10,55,10,10,10,10,10,10,10,2044,30000,123962971.46093707,132848767.29509798,0.0999788403590421,0.4471680830850394,0.05,success,68877.94658177056,72503.10166502165,0.6354858606488293,36109,892054136.22,339247.30000000005,3.8029900453971356e-4,20.427116860140032,20,10,0,1,200,100,1225627011.608402,61281350.5804201,10000,0,0,0,266744.1983349784,3625.1550832510816,-3.859532485273043e-7,11776088.511943817,0.05
5,10,10,55,10,10,10,10,10,10,10,2045,30000,132848767.29509798,142027794.3917862,0.10688675906567638,0.43923097558363244,0.05,success,72503.10166502165,76128.25674827273,0.6172601536812707,36109,898522023.2,340806.9,3.7929721386933724e-4,21.101211716524645,21,10,0,1,210,100,1329376338.1410527,63303635.14957394,10000,0,0,0,264678.6432517273,3625.1550832510816,-3.8329183577046066e-7,11808524.590730667,0.05
5,10,10,55,10,10,10,10,10,10,10,2046,30000,142027794.3917862,151509729.38266513,0.1140226390896296,0.4314078487408849,0.05,success,76128.25674827273,79753.41183152382,0.5990344467137122,36109,904928892.7,343189.92000000004,3.7924517911682327e-4,21.79755170316996,22,10,0,1,220,100,1438638412.4092174,65392655.109509885,10000,0,0,0,263436.5081684762,3625.1550832510816,-3.792809816216547e-7,11857965.89255333,0.05
5,10,10,55,10,10,10,10,10,10,10,2047,30000,151509729.38266513,161304568.22824305,0.12139400315437328,0.4237024639185327,0.05,success,79753.41183152382,83378.5669147749,0.5808087397461537,36109,911335762.2,345572.94,3.791938759933808e-4,22.516870909374568,23,10,0,1,230,100,1553664092.7468452,67550612.72812371,10000,0,0,0,262194.3730852251,3625.1550832510816,-3.753377816884118e-7,11907263.338565826,0.05
5,10,10,55,10,10,10,10,10,10,10,2048,30000,161304568.22824305,171422636.75572506,0.1290086222332535,0.4161187066032487,0.05,success,83378.5669147749,87003.72199802598,0.5625830327785951,36109,917742631.7,347955.96,3.791432891762437e-4,23.259927649383926,24,10,0,1,240,100,1674714790.7556427,69779782.94815178,10000,0,0,0,260952.23800197404,3625.1550832510816,-3.714643176389032e-7,11956444.036960602,0.05
5,10,10,55,10,10,10,10,10,10,10,2049,30000,171422636.75572506,181874601.54461396,0.13687452374173675,0.4086605905027662,0.05,success,87003.72199802598,90628.87708127707,0.5443573258110366,36109,924149501.2,350338.98,3.790934037675591e-4,24.027505261813594,25,10,0,1,250,100,1802062894.6360195,72082515.78544079,10000,0,0,0,259710.1029187229,3625.1550832510816,-3.676579873879149e-7,12005469.417572021,0.05
5,10,10,55,10,10,10,10,10,10,10,2050,30000,181874601.54461396,192671481.1715362,0.14499999999999996,0.4013322617771738,0.05,success,90628.87708127707,94254.03216452815,0.526131618843478,36109,930556370.7,352722,3.790442052797608e-4,24.82041293545344,26,10,0,1,260,100,1935992208.9653683,74461238.80636032,10000,0,0,0,258467.96783547185,3625.1550832510816,-3.6391358676501895e-7,12054371.738433838,0.05
6,10,10,19,10,10,10,10,10,10,10,2025,30000,0,3604530.603989999,0.0027126844844942368,0.6219862293306175,0.01,success,0,1390.7685064112522,0.9930078193413926,36109,787066250.4,362027,4.5997017381448123e-4,11.023029369999996,1,10,0,1,10,100,33069088.10999999,33069088.10999999,10000,0,0,0,360636.23149358877,1390.7685064112522,-3.498857453765325e-7,4547935.885190964,0.01
6,10,10,19,10,10,10,10,10,10,10,2026,30000,3604530.603989999,7328010.717911668,0.005514887556976784,0.6190172179552291,0.01,success,1390.7685064112522,2781.5370128225045,0.9860156386827852,36109,792534838.66,358029.76,4.517527085690626e-4,11.386789339209997,2,10,0,1,20,100,68320736.03525998,34160368.01762999,10000,0,0,0,355248.2229871775,1390.7685064112522,-3.5579872381674704e-7,4517760.372161865,0.01
6,10,10,19,10,10,10,10,10,10,10,2027,30000,7328010.717911668,11174365.67559275,0.008409563330851253,0.6160944429305367,0.01,success,2781.5370128225045,4172.305519233757,0.9790234580241778,36109,798003426.92,354032.52,4.4364786924090726e-4,11.762553387403925,3,10,0,1,30,100,105862980.48663533,35287660.162211776,10000,0,0,0,349860.21448076627,1390.7685064112522,-3.6188031737882653e-7,4487446.467876434,0.01
6,10,10,19,10,10,10,10,10,10,10,2028,30000,11174365.67559275,15147650.346877309,0.01139976340526358,0.6132194300561132,0.01,success,4172.305519233757,5563.074025645009,0.9720312773655704,36109,803472015.1800001,350035.27999999997,4.356533561677096e-4,12.150717649188254,4,10,0,1,40,100,145808611.79025903,36452152.94756476,10000,0,0,0,344472.20597435493,1390.7685064112522,-3.6813885273545566e-7,4456994.06504631,0.01
6,10,10,19,10,10,10,10,10,10,10,2029,30000,15147650.346877309,19252053.41231426,0.014488640082131516,0.6103937554829175,0.01,success,5563.074025645009,6953.842532056261,0.965039096706963,36109,808940603.44,346038.04,4.2776693187173657e-4,12.551691331611465,5,10,0,1,50,100,188275369.97417197,37655073.99483439,10000,0,0,0,339084.1974679437,1390.7685064112522,-3.7457901364001955e-7,4426411.356925964,0.01
6,10,10,19,10,10,10,10,10,10,10,2030,30000,19252053.41231426,23491901.778910626,0.01767944968933609,0.6076190473748903,0.01,success,6953.842532056261,8344.611038467514,0.9580469160483556,36109,814409191.7,342040.8,4.199864189720441e-4,12.965897145554644,6,10,0,1,60,100,233386148.61998358,38897691.43666393,10000,0,0,0,333696.1889615325,1390.7685064112522,-3.8120548384590336e-7,4395679.178237915,0.01
6,10,10,19,10,10,10,10,10,10,10,2031,30000,23491901.778910626,27871665.141604673,0.020975556013578416,0.6048969876253818,0.01,success,8344.611038467514,9735.379544878766,0.9510547353897482,36109,818788307.48,339875.42,4.15095595400038e-4,13.393771751357946,7,10,0,1,70,100,281269206.7785169,40181315.254073836,10000,0,0,0,330140.0404551212,1390.7685064112522,-3.8487858733393665e-7,4378972.0594882965,0.01
6,10,10,19,10,10,10,10,10,10,10,2032,30000,27871665.141604673,32395960.695267625,0.02438043384652074,0.6022293136302234,0.01,success,9735.379544878766,11126.148051290018,0.9440625547311408,36109,823167423.26,337710.04,4.102568085876902e-4,13.835766219152756,8,10,0,1,80,100,332058389.25966614,41507298.65745827,10000,0,0,0,326583.89194870996,1390.7685064112522,-3.8860997753076276e-7,4362221.521139145,0.01
6,10,10,19,10,10,10,10,10,10,10,2033,30000,32395960.695267625,37069558.00220145,0.027897672647950157,0.5996178201193084,0.01,success,11126.148051290018,12516.91655770127,0.9370703740725334,36109,827546539.0400001,335544.66000000003,4.054692324485466e-4,14.292346504384795,9,10,0,1,90,100,385893355.6183895,42877039.51315439,10000,0,0,0,323027.7434422988,1390.7685064112522,-3.9240277693863845e-7,4345429.6875,0.01
6,10,10,19,10,10,10,10,10,10,10,2034,30000,37069558.00220145,41897384.0202641,0.03153098032982675,0.597064361048617,0.01,success,12516.91655770127,13907.685064112522,0.930078193413926,36109,831925654.82,333379.28,4.0073205828966986e-4,14.763993939029493,10,10,0,1,100,100,442919818.1708848,44291981.81708848,10000,0,0,0,319471.5949358875,1390.7685064112522,-3.9625646514052093e-7,4328589.627742767,0.01
6,10,10,19,10,10,10,10,10,10,10,2035,30000,41897384.0202641,46884528.29692281,0.03528418716520527,0.5945708515546767,0.01,success,13907.685064112522,15298.453570523774,0.9230860127553185,36109,836304770.6,331213.9,3.9604449435625403e-4,15.251205739017465,11,10,0,1,110,100,503289789.38757634,45753617.21705239,10000,0,0,0,315915.44642947626,1390.7685064112522,-4.0017520547275254e-7,4311714.670658112,0.01
6,10,10,19,10,10,10,10,10,10,10,2036,30000,46884528.29692281,52036248.33471125,0.039161249826151275,0.5921392699735201,0.01,success,15298.453570523774,16689.222076935028,0.9160938320967111,36109,842280334.14,331572.9,3.9366097789585516e-4,15.75449552840504,12,10,0,1,120,100,567161839.0225815,47263486.585215114,10000,0,0,0,314883.67792306497,1390.7685064112522,-3.995194799988333e-7,4314514.449834824,0.01
6,10,10,19,10,10,10,10,10,10,10,2037,30000,52036248.33471125,57357975.13374672,0.0431662555549085,0.5897716599262691,0.01,success,16689.222076935028,18079.99058334628,0.9091016514381037,36109,848255897.68,331931.9,3.913110429386246e-4,16.274393880842407,13,10,0,1,130,100,634701361.3528539,48823181.64252722,10000,0,0,0,313851.90941665374,1390.7685064112522,-3.988694791123848e-7,4317316.288948059,0.01
6,10,10,19,10,10,10,10,10,10,10,2038,30000,57357975.13374672,62855318.917150356,0.04730342647271471,0.5874701324735426,0.01,success,18079.99058334628,19470.759089757532,0.9021094707794963,36109,854231461.22,332290.9,3.889939847514248e-4,16.811448878910202,14,10,0,1,140,100,706080852.9142284,50434346.636730604,10000,0,0,0,312820.1409102425,1390.7685064112522,-3.982173965577651e-7,4320112.760066986,0.01
6,10,10,19,10,10,10,10,10,10,10,2039,30000,62855318.917150356,68534075.04540631,0.05157712403080853,0.5852368683409599,0.01,success,19470.759089757532,20861.527596168784,0.8951172901208889,36109,860207024.76,332649.9,3.8670911818327713e-4,17.36622669191424,15,10,0,1,150,100,781480201.1361407,52098680.075742714,10000,0,0,0,311788.3724038312,1390.7685064112522,-3.975679160883594e-7,4322912.86110878,0.01
6,10,10,19,10,10,10,10,10,10,10,2040,30000,68534075.04540631,74400230.12589471,0.055991853608319445,0.5830741202180856,0.01,success,20861.527596168784,22252.296102580036,0.8881251094622815,36109,866182588.3,333008.9,3.84455776989901e-4,17.939312172747407,16,10,0,1,160,100,861086984.2918755,53817936.51824222,10000,0,0,0,310756.60389742,1390.7685064112522,-3.9692103770416765e-7,4325709.697008133,0.01
6,10,10,19,10,10,10,10,10,10,10,2041,30000,74400230.12589471,80459968.32403922,0.06055226926188821,0.5809842151332405,0.01,success,22252.296102580036,23643.064608991288,0.8811329288036741,36109,872650475.28,334568.5,3.8339347708789116e-4,18.53130947444807,17,10,0,1,170,100,945096783.1968515,55593928.4233442,10000,0,0,0,310925.43539100874,1390.7685064112522,-3.9413212277183973e-7,4337845.813035965,0.01
6,10,10,19,10,10,10,10,10,10,10,2042,30000,80459968.32403922,86719677.88272251,0.06526317863202476,0.5789695569066792,0.01,success,23643.064608991288,25033.83311540254,0.8741407481450667,36109,879118362.26,336128.10000000003,3.823468083818614e-4,19.142842687104856,18,10,0,1,180,100,1033713505.1036623,57428528.06131457,10000,0,0,0,311094.2668845975,1390.7685064112522,-3.913749532791222e-7,4349956.780672073,0.01
6,10,10,19,10,10,10,10,10,10,10,2043,30000,86719677.88272251,93185957.85684235,0.0701295480113758,0.5770326286847249,0.01,success,25033.83311540254,26424.601621813792,0.8671485674864593,36109,885586249.24,337687.7,3.813154283840786e-4,19.774556495779315,19,10,0,1,190,100,1127149720.2594209,59323669.48733795,10000,0,0,0,311263.09837818623,1390.7685064112522,-3.8864848839192945e-7,4362048.908472061,0.01
6,10,10,19,10,10,10,10,10,10,10,2044,30000,93185957.85684235,99865625.07010815,0.07515650758024545,0.5751759955575301,0.01,success,26424.601621813792,27815.370128225044,0.8601563868278519,36109,892054136.22,339247.30000000005,3.8029900453971356e-4,20.427116860140032,20,10,0,1,200,100,1225627011.608402,61281350.5804201,10000,0,0,0,311431.929871775,1390.7685064112522,-3.859532485273043e-7,4374113.45243454,0.01
6,10,10,19,10,10,10,10,10,10,10,2045,30000,99865625.07010815,106765721.3014117,0.08034935681488778,0.5734023072632216,0.01,success,27815.370128225044,29206.138634636296,0.8531642061692445,36109,898522023.2,340806.9,3.7929721386933724e-4,21.101211716524645,21,10,0,1,210,100,1329376338.1410527,63303635.14957394,10000,0,0,0,311600.7613653637,1390.7685064112522,-3.8329183577046066e-7,4386162.983179092,0.01
6,10,10,19,10,10,10,10,10,10,10,2046,30000,106765721.3014117,113893520.70834827,0.0857135700742733,0.5717143009812848,0.01,success,29206.138634636296,30596.907141047548,0.8461720255106371,36109,904928892.7,343189.92000000004,3.7924517911682327e-4,21.79755170316996,22,10,0,1,220,100,1438638412.4092174,65392655.109509885,10000,0,0,0,312593.0128589525,1390.7685064112522,-3.792809816216547e-7,4404528.082609177,0.01
6,10,10,19,10,10,10,10,10,10,10,2047,30000,113893520.70834827,121256537.49571376,0.09125480237121854,0.5701148042181279,0.01,success,30596.907141047548,31987.6756474588,0.8391798448520297,36109,911335762.2,345572.94,3.791938759933808e-4,22.516870909374568,23,10,0,1,230,100,1553664092.7468452,67550612.72812371,10000,0,0,0,313585.2643525412,1390.7685064112522,-3.753377816884118e-7,4422837.774753571,0.01
6,10,10,19,10,10,10,10,10,10,10,2048,30000,121256537.49571376,128862533.8370623,0.09697889533396299,0.5686067377878704,0.01,success,31987.6756474588,33378.444153870056,0.8321876641934223,36109,917742631.7,347955.96,3.791432891762437e-4,23.259927649383926,24,10,0,1,240,100,1674714790.7556427,69779782.94815178,10000,0,0,0,314577.51584613,1390.7685064112522,-3.714643176389032e-7,4441108.610630035,0.01
6,10,10,19,10,10,10,10,10,10,10,2049,30000,128862533.8370623,136719528.05767533,0.10289188336447798,0.5671931188914983,0.01,success,33378.444153870056,34769.21266028131,0.8251954835348149,36109,924149501.2,350338.98,3.790934037675591e-4,24.027505261813594,25,10,0,1,250,100,1802062894.6360195,72082515.78544079,10000,0,0,0,315569.76733971864,1390.7685064112522,-3.676579873879149e-7,4459317.5983428955,0.01
6,10,10,19,10,10,10,10,10,10,10,2050,30000,136719528.05767533,144835803.0875686,0.10899999999999999,0.5658770642976297,0.01,success,34769.21266028131,36159.98116669256,0.8182033028762075,36109,930556370.7,352722,3.790442052797608e-4,24.82041293545344,26,10,0,1,260,100,1935992208.9653683,74461238.80636032,10000,0,0,0,316562.01883330743,1390.7685064112522,-3.6391358676501895e-7,4477482.061386108,0.01
