state,area_desc,mpo_desc,state_id,mpo_id,geoid
AK,NA,Anchorage Metropolitan Area Transportation Solutions,AK,02196800,02020
AK,NA,Anchorage Metropolitan Area Transportation Study,AK,02196800,02020
AK,Anchorage,Anchorage Metropolitan Area Transportation Study,AK,02196800,02020
AK,No Nonattainment Area Selected,Anchorage Metropolitan Area Transportation Study,AK,02196800,02020
AK,NA,Fairbanks Area Surface Transportation Planning,AK,02200300,02090
AK,Fairbanks,Fairbanks Area Surface Transportation Planning,AK,02200300,02090
AK,No Nonattainment Area Selected,Fairbanks Area Surface Transportation Planning,AK,02200300,02090
AK,NA,NA,AK,NA,NA
AK,Anchorage,No MPO Identified,AK,02196800,02020
AK,Fairbanks,No MPO Identified,AK,02200300,NA
AK,NA,No MPO identified/State sponsored project,AK,NA,NA
AK,Juneau PM10,No MPO identified/State sponsored project,AK,NA,02110
AK,No Nonattainment Area Selected,No MPO identified/State sponsored project,AK,NA,NA
AK,Fairbanks,No MPO identified/State sponsored project,AK,02200300,02090
AK,Fairbanks,State Sponsored Project,AK,02200300,02090
AK,Anchorage,State Sponsored Project,AK,02196800,02020
AK,No Nonattainment Area Selected,State Sponsored Project,AK,NA,NA
AL,NA,Birmingham MPO,AL,01197700,01009
AL,NA,Birmingham MPO,AL,01197700,01117
AL,NA,Birmingham MPO,AL,01197700,01115
AL,NA,Birmingham MPO,AL,01197700,01073
AL,NA,Birmingham RPC,AL,01197700,01009
AL,NA,Birmingham RPC,AL,01197700,01117
AL,NA,Birmingham RPC,AL,01197700,01115
AL,NA,Birmingham RPC,AL,01197700,01073
AL,Birmingham,Birmingham RPC,AL,01197700,01009
AL,Birmingham,Birmingham RPC,AL,01197700,01117
AL,Birmingham,Birmingham RPC,AL,01197700,01115
AL,Birmingham,Birmingham RPC,AL,01197700,01073
AL,NA,NA,AL,NA,NA
AL,Alabama capital,No MPO Identified,AL,NA,10101
AL,Birmingham,No MPO Identified,AL,01197700,01009
AL,Birmingham,No MPO Identified,AL,01197700,01117
AL,Birmingham,No MPO Identified,AL,01197700,01115
AL,Birmingham,No MPO Identified,AL,01197700,01073
AR,NA,Arkhoma RPC,AR,NA,NA
AR,NA,Central Arkansas Regional Transportation Study,AR,05197400,05045
AR,NA,Central Arkansas Regional Transportation Study,AR,05197400,05085
AR,NA,Central Arkansas Regional Transportation Study,AR,05197400,05125
AR,NA,Central Arkansas Regional Transportation Study,AR,05197400,05119
AR,No Nonattainment Area Selected,Central Arkansas Regional Transportation Study,AR,05197400,05045
AR,No Nonattainment Area Selected,Central Arkansas Regional Transportation Study,AR,05197400,05085
AR,No Nonattainment Area Selected,Central Arkansas Regional Transportation Study,AR,05197400,05125
AR,No Nonattainment Area Selected,Central Arkansas Regional Transportation Study,AR,05197400,05119
AR,NA,Hot Springs Area MPO,AR,05200301,05051
AR,No Nonattainment Area Selected,Hot Springs Area MPO,AR,05200301,05051
AR,NA,Jonesboro MPO,AR,05200302,05031
AR,No Nonattainment Area Selected,Jonesboro MPO,AR,05200302,05031
AR,NA,Metroplan,AR,05197400,05045
AR,NA,Metroplan,AR,05197400,05085
AR,NA,Metroplan,AR,05197400,05125
AR,NA,Metroplan,AR,05197400,05119
AR,NA,NA,AR,NA,NA
AR,NA,No MPO Identified,AR,NA,NA
AR,NA,No MPO identified/State sponsored project,AR,NA,NA
AR,No Nonattainment Area Selected,No MPO identified/State sponsored project,AR,NA,NA
AR,NA,Northwest Arkansas RPC,AR,05198200,05007
AR,NA,Northwest Arkansas RPC,AR,05198200,05143
AR,No Nonattainment Area Selected,Northwest Arkansas RPC,AR,05198200,05007
AR,No Nonattainment Area Selected,Northwest Arkansas RPC,AR,05198200,05143
AR,NA,Southeast Arkansas RPC,AR,05196400,05069
AR,No Nonattainment Area Selected,Southeast Arkansas RPC,AR,05196400,05069
AR,No Nonattainment Area Selected,State Sponsored Project,AR,NA,NA
AR,NA,State Sponsored Project,AR,NA,NA
AR,NA,West Memphis Area Transportation Study,AR,05198300,05035
AR,Crittenden County,West Memphis Area Transportation Study,AR,05198300,05035
AR,No Nonattainment Area Selected,West Memphis Area Transportation Study,AR,05198300,05035
AZ,NA,Maricopa Association of Governments,AZ,04197301,04021
AZ,NA,Maricopa Association of Governments,AZ,04197301,04013
AZ,Phoenix,Maricopa Association of Governments,AZ,04197301,04013
AZ,Phoenix,Maricopa Association of Governments,AZ,04197301,04013
AZ,Pinal County,Maricopa Association of Governments,AZ,04197301,04021
AZ,Pinal County,Maricopa Association of Governments,AZ,04197301,04021
AZ,NA,NA,AZ,NA,NA
AZ,Phoenix,No MPO Identified,AZ,04197301,04013
AZ,NA,No MPO identified/State sponsored project,AZ,NA,NA
AZ,Nogales PM2.5,No MPO identified/State sponsored project,AZ,NA,04023
CA,NA,Amador County RTPA,CA,NA,06005
CA,Amador (Central Mountain County),Amador County RTPA,CA,NA,06005
CA,Monterey Bay,Association of Monterey Bay Area Governments,CA,06197502,06069
CA,Monterey Bay,Association of Monterey Bay Area Governments,CA,06197502,06053
CA,Monterey Bay,Association of Monterey Bay Area Governments,CA,06197502,06087
CA,NA,Butte County Association of Governments,CA,06198000,06007
CA,Chico,Butte County Association of Governments,CA,06198000,06007
CA,Los Angeles-South Coast Air Basin,Butte County Association of Governments,CA,06198000,06007
CA,NA,Calaveras County RTPA,CA,NA,06009
CA,Calaveras (Central Mountain County),Calaveras County RTPA,CA,NA,06009
CA,NA,Council of Fresno County Governments,CA,06197202,06019
CA,San Joaquin Valley,Council of Fresno County Governments,CA,06197202,06019
CA,NA,Fresno Council of Governments,CA,06197202,06019
CA,NA,Kern County Council of Governments,CA,06197002,06029
CA,San Joaquin Valley,Kern County Council of Governments,CA,06197002,06029
CA,Eastern Kern,Kern County Council of Governments,CA,06197002,06029
CA,Indian Wells PM,Kern County Council of Governments,CA,06197002,06029
CA,NA,Kings County Association of Governments,CA,06196800,06077
CA,San Joaquin Valley,Kings County Association of Governments,CA,06196800,06077
CA,NA,Madera County Transportation Commission,CA,06200302,06039
CA,San Joaquin Valley,Madera County Transportation Commission,CA,06200302,06039
CA,NA,Mariposa County RTPA,CA,NA,06043
CA,Mariposa (Southern Mountain County),Mariposa County RTPA,CA,NA,06043
CA,NA,Merced County Association of Governments,CA,06198600,06047
CA,San Joaquin Valley,Merced County Association of Governments,CA,06198600,06047
CA,NA,Metropolitan Transportation Commission,CA,06197001,06001
CA,NA,Metropolitan Transportation Commission,CA,06197001,06075
CA,NA,Metropolitan Transportation Commission,CA,06197001,06095
CA,NA,Metropolitan Transportation Commission,CA,06197001,06041
CA,NA,Metropolitan Transportation Commission,CA,06197001,06055
CA,NA,Metropolitan Transportation Commission,CA,06197001,06097
CA,NA,Metropolitan Transportation Commission,CA,06197001,06081
CA,NA,Metropolitan Transportation Commission,CA,06197001,06013
CA,NA,Metropolitan Transportation Commission,CA,06197001,06085
CA,San Francisco Bay Area,Metropolitan Transportation Commission,CA,06197001,06001
CA,San Francisco Bay Area,Metropolitan Transportation Commission,CA,06197001,06075
CA,San Francisco Bay Area,Metropolitan Transportation Commission,CA,06197001,06095
CA,San Francisco Bay Area,Metropolitan Transportation Commission,CA,06197001,06041
CA,San Francisco Bay Area,Metropolitan Transportation Commission,CA,06197001,06055
CA,San Francisco Bay Area,Metropolitan Transportation Commission,CA,06197001,06097
CA,San Francisco Bay Area,Metropolitan Transportation Commission,CA,06197001,06081
CA,San Francisco Bay Area,Metropolitan Transportation Commission,CA,06197001,06013
CA,San Francisco Bay Area,Metropolitan Transportation Commission,CA,06197001,06085
CA,Sacramento Metro,Metropolitan Transportation Commission,CA,06197001,06001
CA,Sacramento Metro,Metropolitan Transportation Commission,CA,06197001,06075
CA,Sacramento Metro,Metropolitan Transportation Commission,CA,06197001,06095
CA,Sacramento Metro,Metropolitan Transportation Commission,CA,06197001,06041
CA,Sacramento Metro,Metropolitan Transportation Commission,CA,06197001,06055
CA,Sacramento Metro,Metropolitan Transportation Commission,CA,06197001,06097
CA,Sacramento Metro,Metropolitan Transportation Commission,CA,06197001,06081
CA,Sacramento Metro,Metropolitan Transportation Commission,CA,06197001,06013
CA,Sacramento Metro,Metropolitan Transportation Commission,CA,06197001,06085
CA,NA,NA,CA,NA,NA
CA,NA,Nevada County RTPA,CA,NA,06057
CA,Nevada County (Western part),Nevada County RTPA,CA,NA,06057
CA,Monterey Bay,No MPO Identified,CA,06197502,06069
CA,Monterey Bay,No MPO Identified,CA,06197502,06053
CA,Monterey Bay,No MPO Identified,CA,06197502,06087
CA,Los Angeles-South Coast Air Basin,No MPO Identified,CA,06197501,NA
CA,NA,No MPO identified/State sponsored project,CA,NA,NA
CA,Tehama,No MPO identified/State sponsored project,CA,NA,06103
CA,NA,Sacramento Area Council of Governments,CA,06196700,06017
CA,NA,Sacramento Area Council of Governments,CA,06196700,06061
CA,NA,Sacramento Area Council of Governments,CA,06196700,06101
CA,NA,Sacramento Area Council of Governments,CA,06196700,06113
CA,NA,Sacramento Area Council of Governments,CA,06196700,06067
CA,NA,Sacramento Area Council of Governments,CA,06196700,06115
CA,Sacramento Metro,Sacramento Area Council of Governments,CA,06196700,06017
CA,Sacramento Metro,Sacramento Area Council of Governments,CA,06196700,06061
CA,Sacramento Metro,Sacramento Area Council of Governments,CA,06196700,06101
CA,Sacramento Metro,Sacramento Area Council of Governments,CA,06196700,06113
CA,Sacramento Metro,Sacramento Area Council of Governments,CA,06196700,06067
CA,Sacramento Metro,Sacramento Area Council of Governments,CA,06196700,06115
CA,NA,San Diego Association of Governments,CA,06197201,06073
CA,San Diego,San Diego Association of Governments,CA,06197201,06073
CA,NA,San Joaquin County Council of Governments,CA,06196800,06077
CA,San Joaquin Valley,San Joaquin County Council of Governments,CA,06196800,06077
CA,NA,San Luis Obispo Area Coordinating Council,CA,06199200,06079
CA,No Nonattainment Area Selected,San Luis Obispo Area Coordinating Council,CA,06199200,06079
CA,Santa Barbara-Santa Maria-Lompoc,Santa Barbara County Association of Governments,CA,06196600,06083
CA,Los Angeles-South Coast Air Basin,Santa Barbara County Association of Governments,CA,06196600,06083
CA,NA,SCAG (Imperial),CA,06197501,06037
CA,NA,SCAG (Imperial),CA,06197501,06111
CA,NA,SCAG (Imperial),CA,06197501,06025
CA,NA,SCAG (Imperial),CA,06197501,06071
CA,NA,SCAG (Imperial),CA,06197501,06059
CA,NA,SCAG (Imperial),CA,06197501,06065
CA,Imperial,SCAG (Imperial),CA,06197501,06037
CA,Imperial,SCAG (Imperial),CA,06197501,06111
CA,Imperial,SCAG (Imperial),CA,06197501,06025
CA,Imperial,SCAG (Imperial),CA,06197501,06071
CA,Imperial,SCAG (Imperial),CA,06197501,06059
CA,Imperial,SCAG (Imperial),CA,06197501,06065
CA,NA,SCAG (LAMTA),CA,06197501,06037
CA,NA,SCAG (LAMTA),CA,06197501,06111
CA,NA,SCAG (LAMTA),CA,06197501,06025
CA,NA,SCAG (LAMTA),CA,06197501,06071
CA,NA,SCAG (LAMTA),CA,06197501,06059
CA,NA,SCAG (LAMTA),CA,06197501,06065
CA,Los Angeles-South Coast Air Basin,SCAG (LAMTA),CA,06197501,06037
CA,Los Angeles-South Coast Air Basin,SCAG (LAMTA),CA,06197501,06111
CA,Los Angeles-South Coast Air Basin,SCAG (LAMTA),CA,06197501,06025
CA,Los Angeles-South Coast Air Basin,SCAG (LAMTA),CA,06197501,06071
CA,Los Angeles-South Coast Air Basin,SCAG (LAMTA),CA,06197501,06059
CA,Los Angeles-South Coast Air Basin,SCAG (LAMTA),CA,06197501,06065
CA,Southeast Desert Modified AQMA,SCAG (LAMTA),CA,06197501,06037
CA,Southeast Desert Modified AQMA,SCAG (LAMTA),CA,06197501,06111
CA,Southeast Desert Modified AQMA,SCAG (LAMTA),CA,06197501,06025
CA,Southeast Desert Modified AQMA,SCAG (LAMTA),CA,06197501,06071
CA,Southeast Desert Modified AQMA,SCAG (LAMTA),CA,06197501,06059
CA,Southeast Desert Modified AQMA,SCAG (LAMTA),CA,06197501,06065
CA,NA,SCAG (OCTA),CA,06197501,06037
CA,NA,SCAG (OCTA),CA,06197501,06111
CA,NA,SCAG (OCTA),CA,06197501,06025
CA,NA,SCAG (OCTA),CA,06197501,06071
CA,NA,SCAG (OCTA),CA,06197501,06059
CA,NA,SCAG (OCTA),CA,06197501,06065
CA,Los Angeles-South Coast Air Basin,SCAG (OCTA),CA,06197501,06037
CA,Los Angeles-South Coast Air Basin,SCAG (OCTA),CA,06197501,06111
CA,Los Angeles-South Coast Air Basin,SCAG (OCTA),CA,06197501,06025
CA,Los Angeles-South Coast Air Basin,SCAG (OCTA),CA,06197501,06071
CA,Los Angeles-South Coast Air Basin,SCAG (OCTA),CA,06197501,06059
CA,Los Angeles-South Coast Air Basin,SCAG (OCTA),CA,06197501,06065
CA,NA,SCAG (RCTC),CA,06197501,06037
CA,NA,SCAG (RCTC),CA,06197501,06111
CA,NA,SCAG (RCTC),CA,06197501,06025
CA,NA,SCAG (RCTC),CA,06197501,06071
CA,NA,SCAG (RCTC),CA,06197501,06059
CA,NA,SCAG (RCTC),CA,06197501,06065
CA,Coachella Valley (PM10),SCAG (RCTC),CA,06197501,06037
CA,Coachella Valley (PM10),SCAG (RCTC),CA,06197501,06111
CA,Coachella Valley (PM10),SCAG (RCTC),CA,06197501,06025
CA,Coachella Valley (PM10),SCAG (RCTC),CA,06197501,06071
CA,Coachella Valley (PM10),SCAG (RCTC),CA,06197501,06059
CA,Coachella Valley (PM10),SCAG (RCTC),CA,06197501,06065
CA,Los Angeles-South Coast Air Basin,SCAG (RCTC),CA,06197501,06037
CA,Los Angeles-South Coast Air Basin,SCAG (RCTC),CA,06197501,06111
CA,Los Angeles-South Coast Air Basin,SCAG (RCTC),CA,06197501,06025
CA,Los Angeles-South Coast Air Basin,SCAG (RCTC),CA,06197501,06071
CA,Los Angeles-South Coast Air Basin,SCAG (RCTC),CA,06197501,06059
CA,Los Angeles-South Coast Air Basin,SCAG (RCTC),CA,06197501,06065
CA,No Nonattainment Area Selected,SCAG (RCTC),CA,06197501,06037
CA,No Nonattainment Area Selected,SCAG (RCTC),CA,06197501,06111
CA,No Nonattainment Area Selected,SCAG (RCTC),CA,06197501,06025
CA,No Nonattainment Area Selected,SCAG (RCTC),CA,06197501,06071
CA,No Nonattainment Area Selected,SCAG (RCTC),CA,06197501,06059
CA,No Nonattainment Area Selected,SCAG (RCTC),CA,06197501,06065
CA,NA,SCAG (SBCTC),CA,06197501,06037
CA,NA,SCAG (SBCTC),CA,06197501,06111
CA,NA,SCAG (SBCTC),CA,06197501,06025
CA,NA,SCAG (SBCTC),CA,06197501,06071
CA,NA,SCAG (SBCTC),CA,06197501,06059
CA,NA,SCAG (SBCTC),CA,06197501,06065
CA,Los Angeles-South Coast Air Basin,SCAG (SBCTC),CA,06197501,06037
CA,Los Angeles-South Coast Air Basin,SCAG (SBCTC),CA,06197501,06111
CA,Los Angeles-South Coast Air Basin,SCAG (SBCTC),CA,06197501,06025
CA,Los Angeles-South Coast Air Basin,SCAG (SBCTC),CA,06197501,06071
CA,Los Angeles-South Coast Air Basin,SCAG (SBCTC),CA,06197501,06059
CA,Los Angeles-South Coast Air Basin,SCAG (SBCTC),CA,06197501,06065
CA,Southeast Desert Modified AQMA,SCAG (SBCTC),CA,06197501,06037
CA,Southeast Desert Modified AQMA,SCAG (SBCTC),CA,06197501,06111
CA,Southeast Desert Modified AQMA,SCAG (SBCTC),CA,06197501,06025
CA,Southeast Desert Modified AQMA,SCAG (SBCTC),CA,06197501,06071
CA,Southeast Desert Modified AQMA,SCAG (SBCTC),CA,06197501,06059
CA,Southeast Desert Modified AQMA,SCAG (SBCTC),CA,06197501,06065
CA,NA,SCAG (VCTC),CA,06197501,06037
CA,NA,SCAG (VCTC),CA,06197501,06111
CA,NA,SCAG (VCTC),CA,06197501,06025
CA,NA,SCAG (VCTC),CA,06197501,06071
CA,NA,SCAG (VCTC),CA,06197501,06059
CA,NA,SCAG (VCTC),CA,06197501,06065
CA,Ventura Co.,SCAG (VCTC),CA,06197501,06037
CA,Ventura Co.,SCAG (VCTC),CA,06197501,06111
CA,Ventura Co.,SCAG (VCTC),CA,06197501,06025
CA,Ventura Co.,SCAG (VCTC),CA,06197501,06071
CA,Ventura Co.,SCAG (VCTC),CA,06197501,06059
CA,Ventura Co.,SCAG (VCTC),CA,06197501,06065
CA,NA,Southern California Association of Governments,CA,06197501,06037
CA,NA,Southern California Association of Governments,CA,06197501,06111
CA,NA,Southern California Association of Governments,CA,06197501,06025
CA,NA,Southern California Association of Governments,CA,06197501,06071
CA,NA,Southern California Association of Governments,CA,06197501,06059
CA,NA,Southern California Association of Governments,CA,06197501,06065
CA,Los Angeles-South Coast Air Basin,Southern California Association of Governments,CA,06197501,06037
CA,Los Angeles-South Coast Air Basin,Southern California Association of Governments,CA,06197501,06111
CA,Los Angeles-South Coast Air Basin,Southern California Association of Governments,CA,06197501,06025
CA,Los Angeles-South Coast Air Basin,Southern California Association of Governments,CA,06197501,06071
CA,Los Angeles-South Coast Air Basin,Southern California Association of Governments,CA,06197501,06059
CA,Los Angeles-South Coast Air Basin,Southern California Association of Governments,CA,06197501,06065
CA,Coachella Valley (PM10),Southern California Association of Governments,CA,06197501,06037
CA,Coachella Valley (PM10),Southern California Association of Governments,CA,06197501,06111
CA,Coachella Valley (PM10),Southern California Association of Governments,CA,06197501,06025
CA,Coachella Valley (PM10),Southern California Association of Governments,CA,06197501,06071
CA,Coachella Valley (PM10),Southern California Association of Governments,CA,06197501,06059
CA,Coachella Valley (PM10),Southern California Association of Governments,CA,06197501,06065
CA,Ventura Co.,Southern California Association of Governments,CA,06197501,06037
CA,Ventura Co.,Southern California Association of Governments,CA,06197501,06111
CA,Ventura Co.,Southern California Association of Governments,CA,06197501,06025
CA,Ventura Co.,Southern California Association of Governments,CA,06197501,06071
CA,Ventura Co.,Southern California Association of Governments,CA,06197501,06059
CA,Ventura Co.,Southern California Association of Governments,CA,06197501,06065
CA,Imperial,Southern California Association of Governments,CA,06197501,06037
CA,Imperial,Southern California Association of Governments,CA,06197501,06111
CA,Imperial,Southern California Association of Governments,CA,06197501,06025
CA,Imperial,Southern California Association of Governments,CA,06197501,06071
CA,Imperial,Southern California Association of Governments,CA,06197501,06059
CA,Imperial,Southern California Association of Governments,CA,06197501,06065
CA,No Nonattainment Area Selected,Southern California Association of Governments,CA,06197501,06037
CA,No Nonattainment Area Selected,Southern California Association of Governments,CA,06197501,06111
CA,No Nonattainment Area Selected,Southern California Association of Governments,CA,06197501,06025
CA,No Nonattainment Area Selected,Southern California Association of Governments,CA,06197501,06071
CA,No Nonattainment Area Selected,Southern California Association of Governments,CA,06197501,06059
CA,No Nonattainment Area Selected,Southern California Association of Governments,CA,06197501,06065
CA,Southeast Desert Modified AQMA,Southern California Association of Governments,CA,06197501,06037
CA,Southeast Desert Modified AQMA,Southern California Association of Governments,CA,06197501,06111
CA,Southeast Desert Modified AQMA,Southern California Association of Governments,CA,06197501,06025
CA,Southeast Desert Modified AQMA,Southern California Association of Governments,CA,06197501,06071
CA,Southeast Desert Modified AQMA,Southern California Association of Governments,CA,06197501,06059
CA,Southeast Desert Modified AQMA,Southern California Association of Governments,CA,06197501,06065
CA,NA,Stanislaus Association of Governments,CA,06197203,06099
CA,San Joaquin Valley,Stanislaus Association of Governments,CA,06197203,06099
CA,NA,Tahoe MPO,CA,32199800,06017
CA,NA,Tahoe MPO,CA,32199800,32510
CA,Lake Tahoe,Tahoe MPO,CA,32199800,06017
CA,Lake Tahoe,Tahoe MPO,CA,32199800,32510
CA,Sacramento Metro,Tahoe MPO,CA,32199800,06017
CA,Sacramento Metro,Tahoe MPO,CA,32199800,32510
CA,NA,Tulare County Association of Governments,CA,06198200,06107
CA,San Joaquin Valley,Tulare County Association of Governments,CA,06198200,06107
CA,NA,Tuolumne County RTPA,CA,NA,06109
CA,Tuolumne (Southern Mountain County),Tuolumne County RTPA,CA,NA,06109
CO,NA,Denver Regional COG,CO,08197701,08035
CO,NA,Denver Regional COG,CO,08197701,08005
CO,NA,Denver Regional COG,CO,08197701,08014
CO,NA,Denver Regional COG,CO,08197701,08013
CO,NA,Denver Regional COG,CO,08197701,08001
CO,NA,Denver Regional COG,CO,08197701,08031
CO,NA,Denver Regional COG,CO,08197701,08059
CO,Denver-Boulder-Longmont,Denver Regional COG,CO,08197701,08035
CO,Denver-Boulder-Longmont,Denver Regional COG,CO,08197701,08005
CO,Denver-Boulder-Longmont,Denver Regional COG,CO,08197701,08014
CO,Denver-Boulder-Longmont,Denver Regional COG,CO,08197701,08013
CO,Denver-Boulder-Longmont,Denver Regional COG,CO,08197701,08001
CO,Denver-Boulder-Longmont,Denver Regional COG,CO,08197701,08031
CO,Denver-Boulder-Longmont,Denver Regional COG,CO,08197701,08059
CO,Denver-Boulder,Denver Regional COG,CO,08197701,08035
CO,Denver-Boulder,Denver Regional COG,CO,08197701,08005
CO,Denver-Boulder,Denver Regional COG,CO,08197701,08014
CO,Denver-Boulder,Denver Regional COG,CO,08197701,08013
CO,Denver-Boulder,Denver Regional COG,CO,08197701,08001
CO,Denver-Boulder,Denver Regional COG,CO,08197701,08031
CO,Denver-Boulder,Denver Regional COG,CO,08197701,08059
CO,NA,NA,CO,NA,NA
CO,Denver-Boulder,No MPO Identified,CO,08197701,NA
CO,Canon City Particulate Maintenance Area (moderate),No MPO Identified,CO,NA,08043
CO,Steamboat Springs Particulate Moderate NA Area,No MPO Identified,CO,NA,08107
CO,Fort Collins,No MPO Identified,CO,08198800,08069
CO,Aspen Particulate Moderate Nonattainment Area,No MPO Identified,CO,NA,08097
CO,Colorado Springs,No MPO Identified,CO,NA,08041
CO,Pagosa Springs Particulate Maintenance Area (mod.),No MPO Identified,CO,NA,08007
CO,Telluride Particulate Maintenance Area (moderate),No MPO Identified,CO,NA,08113
CO,NA,No MPO identified/State sponsored project,CO,NA,NA
CO,Telluride/Mtn Village,No MPO identified/State sponsored project,CO,NA,08113
CO,No Nonattainment Area Selected,No MPO identified/State sponsored project,CO,NA,NA
CO,Pagosa Springs,No MPO identified/State sponsored project,CO,NA,08007
CO,Steamboat Spgs/Routt County,No MPO identified/State sponsored project,CO,NA,08107
CO,Aspen/Pitkin County,No MPO identified/State sponsored project,CO,NA,08097
CO,Canon City,No MPO identified/State sponsored project,CO,NA,08043
CO,Colorado Springs,No MPO identified/State sponsored project,CO,NA,08041
CO,Denver-Boulder-Longmont,No MPO identified/State sponsored project,CO,08197701,NA
CO,NA,North Front Range MPO,CO,08198800,08069
CO,Fort Collins,North Front Range MPO,CO,08198800,08069
CO,Fort Collins,North Front Range Transportation and Air Quality Planning Council,CO,08198800,08069
CO,NA,Pikes Peak Area COG,CO,08197702,08041
CO,Colorado Springs,Pikes Peak Area COG,CO,08197702,08041
CO,Steamboat Springs Particulate Moderate NA Area,State Sponsored Project,CO,NA,08107
CO,Denver-Boulder,State Sponsored Project,CO,08197701,NA
CO,Telluride Particulate Maintenance Area (moderate),State Sponsored Project,CO,NA,08113
CO,Pagosa Springs Particulate Maintenance Area (mod.),State Sponsored Project,CO,NA,08007
CO,Lamar Particulate Moderate Nonattainment Area,State Sponsored Project,CO,NA,08099
CT,NA,Capitol Region COG,CT,09197501,09013
CT,NA,Capitol Region COG,CT,09197501,09003
CT,Greater Connecticut,Capitol Region COG,CT,09197501,09013
CT,Greater Connecticut,Capitol Region COG,CT,09197501,09003
CT,NA,Central Connecticut Regional Planning Agency,CT,09197503,NA
CT,Greater Connecticut,Central Connecticut Regional Planning Agency,CT,09197503,NA
CT,New York-N. New Jersey-L. Island,Central Connecticut Regional Planning Agency,CT,09197503,NA
CT,NA,COG of Central Naugatuck Valley,CT,09197502,09009
CT,NA,COG of Central Naugatuck Valley,CT,09197502,09005
CT,Greater Connecticut,COG of Central Naugatuck Valley,CT,09197502,09009
CT,Greater Connecticut,COG of Central Naugatuck Valley,CT,09197502,09005
CT,New York-N. New Jersey-L. Island,COG of Central Naugatuck Valley,CT,09197502,09009
CT,New York-N. New Jersey-L. Island,COG of Central Naugatuck Valley,CT,09197502,09005
CT,NA,Greater Bridgeport Regional Planning Agency,CT,09198101,09001
CT,New York-N. New Jersey-L. Island,Greater Bridgeport Regional Planning Agency,CT,09198101,09001
CT,Greater Connecticut,Greater Bridgeport Regional Planning Agency,CT,09198101,09001
CT,NA,Housatonic Valley Council of Elected Officials,CT,09197504,09001
CT,New York-N. New Jersey-L. Island,Housatonic Valley Council of Elected Officials,CT,09197504,09001
CT,NA,Lower Connecticut River Valley MPO,CT,09201499,09007
CT,New York-N. New Jersey-L. Island,Midstate Regional Planning Agency (MRPA),CT,09197504,09001
CT,NA,NA,CT,NA,NA
CT,Greater Connecticut,No MPO Identified,CT,09197503,NA
CT,New York-N. New Jersey-L. Island,No MPO Identified,CT,09197503,NA
CT,NA,No MPO identified/State sponsored project,CT,NA,NA
CT,Greater Connecticut,No MPO identified/State sponsored project,CT,09197503,NA
CT,No Nonattainment Area Selected,No MPO identified/State sponsored project,CT,NA,NA
CT,New York-N. New Jersey-L. Island,No MPO identified/State sponsored project,CT,09197503,NA
CT,NA,South Central Regional COG,CT,09197401,09009
CT,New York-N. New Jersey-L. Island,South Central Regional COG,CT,09197401,09009
CT,Greater Connecticut,South Central Regional COG,CT,09197401,09009
CT,NA,South Western Regional Planning Agency,CT,09198100,09001
CT,New York-N. New Jersey-L. Island,South Western Regional Planning Agency,CT,09198100,09001
CT,Greater Connecticut,Southeastern Connecticut COG,CT,09197402,09011
CT,New York-N. New Jersey-L. Island,Southeastern Connecticut COG,CT,09197402,09011
CT,Greater Connecticut,State Sponsored Project,CT,09197503,NA
DC,Washington DC-MD-VA,Metropolitan Washington COG,DC,11196500,51510
DC,Washington DC-MD-VA,Metropolitan Washington COG,DC,11196500,11001
DC,Washington DC-MD-VA,Metropolitan Washington COG,DC,11196500,51013
DC,Washington DC-MD-VA,Metropolitan Washington COG,DC,11196500,51600
DC,Washington DC-MD-VA,Metropolitan Washington COG,DC,11196500,51685
DC,Washington DC-MD-VA,Metropolitan Washington COG,DC,11196500,51683
DC,Washington DC-MD-VA,Metropolitan Washington COG,DC,11196500,24017
DC,Washington DC-MD-VA,Metropolitan Washington COG,DC,11196500,51153
DC,Washington DC-MD-VA,Metropolitan Washington COG,DC,11196500,51107
DC,Washington DC-MD-VA,Metropolitan Washington COG,DC,11196500,24033
DC,Washington DC-MD-VA,Metropolitan Washington COG,DC,11196500,24021
DC,Washington DC-MD-VA,Metropolitan Washington COG,DC,11196500,51059
DC,Washington DC-MD-VA,Metropolitan Washington COG,DC,11196500,24031
DC,Washington DC-MD-VA,Metropolitan Washington COG,DC,11196500,51610
DC,NA,Metropolitan Washington COG,DC,11196500,51510
DC,NA,Metropolitan Washington COG,DC,11196500,11001
DC,NA,Metropolitan Washington COG,DC,11196500,51013
DC,NA,Metropolitan Washington COG,DC,11196500,51600
DC,NA,Metropolitan Washington COG,DC,11196500,51685
DC,NA,Metropolitan Washington COG,DC,11196500,51683
DC,NA,Metropolitan Washington COG,DC,11196500,24017
DC,NA,Metropolitan Washington COG,DC,11196500,51153
DC,NA,Metropolitan Washington COG,DC,11196500,51107
DC,NA,Metropolitan Washington COG,DC,11196500,24033
DC,NA,Metropolitan Washington COG,DC,11196500,24021
DC,NA,Metropolitan Washington COG,DC,11196500,51059
DC,NA,Metropolitan Washington COG,DC,11196500,24031
DC,NA,Metropolitan Washington COG,DC,11196500,51610
DC,NA,NA,DC,11196500,11001
DC,NA,National Capital Region Transportation Planning Board,DC,11196500,51510
DC,NA,National Capital Region Transportation Planning Board,DC,11196500,11001
DC,NA,National Capital Region Transportation Planning Board,DC,11196500,51013
