by,year,geoid,pollutant,sourcetype,regclass,fueltype,roadtype,emissions,vmt,sourcehours,vehicles,starts,idlehours,hoteld,hotelb,hotelo
8,1990,36109,118,21,NA,NA,NA,6.8,328009337,9378552.5,31484.4,37228440,NA,NA,NA,NA
8,1990,36109,118,31,NA,NA,NA,3.1,95995749.5,2586359.2,8280.1,9465605.8,NA,NA,NA,NA
8,1990,36109,118,32,NA,NA,NA,0.4,10546113.2,303527.3,898.7,1176150.2,NA,NA,NA,NA
8,1990,36109,118,41,NA,NA,NA,1.3,1195316.5,33547.5,39,64658.7,NA,NA,NA,NA
8,1990,36109,118,42,NA,NA,NA,0.3,323518.5,9063.7,10.6,20225.4,NA,NA,NA,NA
8,1990,36109,118,43,NA,NA,NA,0.2,855015.7,23299.9,77.1,66467.6,NA,NA,NA,NA
8,1990,36109,118,51,NA,NA,NA,0.4,423033.1,11373.9,13.4,5265.3,NA,NA,NA,NA
8,1990,36109,118,52,NA,NA,NA,5.3,13920708.9,372500.7,785.1,3542288.5,NA,NA,NA,NA
8,1990,36109,118,53,NA,NA,NA,0.4,1180026.6,29101,35,14205,NA,NA,NA,NA
8,1990,36109,118,54,NA,NA,NA,0.2,1349847.7,36226.5,191.3,27760.2,NA,NA,NA,NA
8,1990,36109,118,61,NA,NA,NA,9.3,9944677.9,230123.7,241.7,340106.6,NA,NA,NA,NA
8,1990,36109,118,62,NA,NA,NA,10.3,11800284.8,268846.9,106.4,20914.3,6791.4,0,0,1697.9
8,1990,36109,119,11,NA,NA,NA,0,2814991,77612.1,902.9,49420.6,NA,NA,NA,NA
8,1990,36109,119,21,NA,NA,NA,0,328009337,9378552.5,31484.4,37228440,NA,NA,NA,NA
8,1990,36109,119,31,NA,NA,NA,0,95995749.5,2586359.2,8280.1,9465605.8,NA,NA,NA,NA
8,1990,36109,119,32,NA,NA,NA,0,10546113.2,303527.3,898.7,1176150.2,NA,NA,NA,NA
8,1990,36109,119,41,NA,NA,NA,0,1195316.5,33547.5,39,64658.7,NA,NA,NA,NA
8,1990,36109,119,42,NA,NA,NA,0,323518.5,9063.7,10.6,20225.4,NA,NA,NA,NA
8,1990,36109,119,43,NA,NA,NA,0,855015.7,23299.9,77.1,66467.6,NA,NA,NA,NA
8,1990,36109,119,51,NA,NA,NA,0,423033.1,11373.9,13.4,5265.3,NA,NA,NA,NA
8,1990,36109,119,52,NA,NA,NA,0,13920708.9,372500.7,785.1,3542288.5,NA,NA,NA,NA
8,1990,36109,119,53,NA,NA,NA,0,1180026.6,29101,35,14205,NA,NA,NA,NA
8,1990,36109,119,54,NA,NA,NA,0,1349847.7,36226.5,191.3,27760.2,NA,NA,NA,NA
8,1990,36109,119,61,NA,NA,NA,0,9944677.9,230123.7,241.7,340106.6,NA,NA,NA,NA
8,1990,36109,119,62,NA,NA,NA,0,11800284.8,268846.9,106.4,20914.3,6791.4,0,0,1697.9
8,2000,36109,1,11,NA,NA,NA,11,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
8,2000,36109,1,21,NA,NA,NA,365.5,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
8,2000,36109,1,31,NA,NA,NA,347.8,210673640,5676040.8,16773,19174451,NA,NA,NA,NA
8,2000,36109,1,32,NA,NA,NA,40.1,22427502.1,645484.9,1820.4,2382524.2,NA,NA,NA,NA
8,2000,36109,1,41,NA,NA,NA,2.5,1725267.9,48421,54,89634.4,NA,NA,NA,NA
8,2000,36109,1,42,NA,NA,NA,0.8,539232,15107.2,14.6,28037.7,NA,NA,NA,NA
8,2000,36109,1,43,NA,NA,NA,2.5,1146658.2,31247.4,106.8,92141.7,NA,NA,NA,NA
8,2000,36109,1,51,NA,NA,NA,0.7,540365.9,14528.6,22.8,8988.4,NA,NA,NA,NA
8,2000,36109,1,52,NA,NA,NA,28.6,20481808.6,548067.3,1247.1,5626662.3,NA,NA,NA,NA
8,2000,36109,1,53,NA,NA,NA,1.6,1387616.1,34220.4,55.6,22563.7,NA,NA,NA,NA
8,2000,36109,1,54,NA,NA,NA,4.4,1512171.9,40583,241.7,35083.1,NA,NA,NA,NA
8,2000,36109,1,61,NA,NA,NA,12.5,13459506.3,311458.2,323.5,455231.4,NA,NA,NA,NA
8,2000,36109,1,62,NA,NA,NA,15.2,18473921.2,420892.4,186.1,36580.2,10632.3,0,0,2658.1
8,2000,36109,2,11,NA,NA,NA,135.1,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
8,2000,36109,2,21,NA,NA,NA,5476.4,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
8,2000,36109,2,31,NA,NA,NA,5064.9,210673640,5676040.8,16773,19174451,NA,NA,NA,NA
8,2000,36109,2,32,NA,NA,NA,570.3,22427502.1,645484.9,1820.4,2382524.2,NA,NA,NA,NA
8,2000,36109,2,41,NA,NA,NA,11,1725267.9,48421,54,89634.4,NA,NA,NA,NA
8,2000,36109,2,42,NA,NA,NA,3.3,539232,15107.2,14.6,28037.7,NA,NA,NA,NA
8,2000,36109,2,43,NA,NA,NA,36.1,1146658.2,31247.4,106.8,92141.7,NA,NA,NA,NA
8,2000,36109,2,51,NA,NA,NA,7.9,540365.9,14528.6,22.8,8988.4,NA,NA,NA,NA
8,2000,36109,2,52,NA,NA,NA,435.3,20481808.6,548067.3,1247.1,5626662.3,NA,NA,NA,NA
8,2000,36109,2,53,NA,NA,NA,21.7,1387616.1,34220.4,55.6,22563.7,NA,NA,NA,NA
8,2000,36109,2,54,NA,NA,NA,80,1512171.9,40583,241.7,35083.1,NA,NA,NA,NA
8,2000,36109,2,61,NA,NA,NA,77.7,13459506.3,311458.2,323.5,455231.4,NA,NA,NA,NA
8,2000,36109,2,62,NA,NA,NA,93.9,18473921.2,420892.4,186.1,36580.2,10632.3,0,0,2658.1
8,2000,36109,3,11,NA,NA,NA,3.8,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
8,2000,36109,3,21,NA,NA,NA,761.5,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
8,2000,36109,3,31,NA,NA,NA,766.8,210673640,5676040.8,16773,19174451,NA,NA,NA,NA
8,2000,36109,3,32,NA,NA,NA,90.3,22427502.1,645484.9,1820.4,2382524.2,NA,NA,NA,NA
8,2000,36109,3,41,NA,NA,NA,52.7,1725267.9,48421,54,89634.4,NA,NA,NA,NA
8,2000,36109,3,42,NA,NA,NA,14.5,539232,15107.2,14.6,28037.7,NA,NA,NA,NA
8,2000,36109,3,43,NA,NA,NA,19.7,1146658.2,31247.4,106.8,92141.7,NA,NA,NA,NA
8,2000,36109,3,51,NA,NA,NA,15.2,540365.9,14528.6,22.8,8988.4,NA,NA,NA,NA
8,2000,36109,3,52,NA,NA,NA,245.1,20481808.6,548067.3,1247.1,5626662.3,NA,NA,NA,NA
8,2000,36109,3,53,NA,NA,NA,15.3,1387616.1,34220.4,55.6,22563.7,NA,NA,NA,NA
8,2000,36109,3,54,NA,NA,NA,14,1512171.9,40583,241.7,35083.1,NA,NA,NA,NA
8,2000,36109,3,61,NA,NA,NA,422,13459506.3,311458.2,323.5,455231.4,NA,NA,NA,NA
8,2000,36109,3,62,NA,NA,NA,606.6,18473921.2,420892.4,186.1,36580.2,10632.3,0,0,2658.1
8,2000,36109,5,11,NA,NA,NA,1.5,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
8,2000,36109,5,21,NA,NA,NA,45.3,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
8,2000,36109,5,31,NA,NA,NA,42,210673640,5676040.8,16773,19174451,NA,NA,NA,NA
8,2000,36109,5,32,NA,NA,NA,4.8,22427502.1,645484.9,1820.4,2382524.2,NA,NA,NA,NA
8,2000,36109,5,41,NA,NA,NA,0.9,1725267.9,48421,54,89634.4,NA,NA,NA,NA
8,2000,36109,5,42,NA,NA,NA,0.4,539232,15107.2,14.6,28037.7,NA,NA,NA,NA
8,2000,36109,5,43,NA,NA,NA,0.2,1146658.2,31247.4,106.8,92141.7,NA,NA,NA,NA
8,2000,36109,5,51,NA,NA,NA,0,540365.9,14528.6,22.8,8988.4,NA,NA,NA,NA
8,2000,36109,5,52,NA,NA,NA,2.2,20481808.6,548067.3,1247.1,5626662.3,NA,NA,NA,NA
8,2000,36109,5,53,NA,NA,NA,0.1,1387616.1,34220.4,55.6,22563.7,NA,NA,NA,NA
8,2000,36109,5,54,NA,NA,NA,0.5,1512171.9,40583,241.7,35083.1,NA,NA,NA,NA
8,2000,36109,5,61,NA,NA,NA,0,13459506.3,311458.2,323.5,455231.4,NA,NA,NA,NA
8,2000,36109,5,62,NA,NA,NA,0,18473921.2,420892.4,186.1,36580.2,10632.3,0,0,2658.1
8,2000,36109,6,11,NA,NA,NA,0,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
8,2000,36109,6,21,NA,NA,NA,4.5,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
8,2000,36109,6,31,NA,NA,NA,4.4,210673640,5676040.8,16773,19174451,NA,NA,NA,NA
8,2000,36109,6,32,NA,NA,NA,0.5,22427502.1,645484.9,1820.4,2382524.2,NA,NA,NA,NA
8,2000,36109,6,41,NA,NA,NA,0,1725267.9,48421,54,89634.4,NA,NA,NA,NA
8,2000,36109,6,42,NA,NA,NA,0,539232,15107.2,14.6,28037.7,NA,NA,NA,NA
8,2000,36109,6,43,NA,NA,NA,0,1146658.2,31247.4,106.8,92141.7,NA,NA,NA,NA
8,2000,36109,6,51,NA,NA,NA,0,540365.9,14528.6,22.8,8988.4,NA,NA,NA,NA
8,2000,36109,6,52,NA,NA,NA,0.3,20481808.6,548067.3,1247.1,5626662.3,NA,NA,NA,NA
8,2000,36109,6,53,NA,NA,NA,0,1387616.1,34220.4,55.6,22563.7,NA,NA,NA,NA
8,2000,36109,6,54,NA,NA,NA,0,1512171.9,40583,241.7,35083.1,NA,NA,NA,NA
8,2000,36109,6,61,NA,NA,NA,0,13459506.3,311458.2,323.5,455231.4,NA,NA,NA,NA
8,2000,36109,6,62,NA,NA,NA,0,18473921.2,420892.4,186.1,36580.2,10632.3,0,0,2658.1
8,2000,36109,31,11,NA,NA,NA,0.2,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
8,2000,36109,31,21,NA,NA,NA,23.6,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
8,2000,36109,31,31,NA,NA,NA,21.7,210673640,5676040.8,16773,19174451,NA,NA,NA,NA
8,2000,36109,31,32,NA,NA,NA,2.3,22427502.1,645484.9,1820.4,2382524.2,NA,NA,NA,NA
8,2000,36109,31,41,NA,NA,NA,0.2,1725267.9,48421,54,89634.4,NA,NA,NA,NA
8,2000,36109,31,42,NA,NA,NA,0.1,539232,15107.2,14.6,28037.7,NA,NA,NA,NA
8,2000,36109,31,43,NA,NA,NA,0.1,1146658.2,31247.4,106.8,92141.7,NA,NA,NA,NA
8,2000,36109,31,51,NA,NA,NA,0.1,540365.9,14528.6,22.8,8988.4,NA,NA,NA,NA
8,2000,36109,31,52,NA,NA,NA,2.4,20481808.6,548067.3,1247.1,5626662.3,NA,NA,NA,NA
8,2000,36109,31,53,NA,NA,NA,0.1,1387616.1,34220.4,55.6,22563.7,NA,NA,NA,NA
8,2000,36109,31,54,NA,NA,NA,0.3,1512171.9,40583,241.7,35083.1,NA,NA,NA,NA
8,2000,36109,31,61,NA,NA,NA,2,13459506.3,311458.2,323.5,455231.4,NA,NA,NA,NA
8,2000,36109,31,62,NA,NA,NA,2.8,18473921.2,420892.4,186.1,36580.2,10632.3,0,0,2658.1
8,2000,36109,79,11,NA,NA,NA,9.5,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
8,2000,36109,79,21,NA,NA,NA,319.6,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
8,2000,36109,79,31,NA,NA,NA,305.3,210673640,5676040.8,16773,19174451,NA,NA,NA,NA
8,2000,36109,79,32,NA,NA,NA,35.2,22427502.1,645484.9,1820.4,2382524.2,NA,NA,NA,NA
8,2000,36109,79,41,NA,NA,NA,1.6,1725267.9,48421,54,89634.4,NA,NA,NA,NA
8,2000,36109,79,42,NA,NA,NA,0.5,539232,15107.2,14.6,28037.7,NA,NA,NA,NA
8,2000,36109,79,43,NA,NA,NA,2.3,1146658.2,31247.4,106.8,92141.7,NA,NA,NA,NA
8,2000,36109,79,51,NA,NA,NA,0.6,540365.9,14528.6,22.8,8988.4,NA,NA,NA,NA
8,2000,36109,79,52,NA,NA,NA,26.4,20481808.6,548067.3,1247.1,5626662.3,NA,NA,NA,NA
8,2000,36109,79,53,NA,NA,NA,1.5,1387616.1,34220.4,55.6,22563.7,NA,NA,NA,NA
8,2000,36109,79,54,NA,NA,NA,3.9,1512171.9,40583,241.7,35083.1,NA,NA,NA,NA
8,2000,36109,79,61,NA,NA,NA,12.4,13459506.3,311458.2,323.5,455231.4,NA,NA,NA,NA
8,2000,36109,79,62,NA,NA,NA,15.2,18473921.2,420892.4,186.1,36580.2,10632.3,0,0,2658.1
8,2000,36109,87,11,NA,NA,NA,9.5,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
8,2000,36109,87,21,NA,NA,NA,320,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
8,2000,36109,87,31,NA,NA,NA,306.4,210673640,5676040.8,16773,19174451,NA,NA,NA,NA
8,2000,36109,87,32,NA,NA,NA,35.5,22427502.1,645484.9,1820.4,2382524.2,NA,NA,NA,NA
8,2000,36109,87,41,NA,NA,NA,1.9,1725267.9,48421,54,89634.4,NA,NA,NA,NA
8,2000,36109,87,42,NA,NA,NA,0.6,539232,15107.2,14.6,28037.7,NA,NA,NA,NA
8,2000,36109,87,43,NA,NA,NA,2.5,1146658.2,31247.4,106.8,92141.7,NA,NA,NA,NA
8,2000,36109,87,51,NA,NA,NA,0.7,540365.9,14528.6,22.8,8988.4,NA,NA,NA,NA
8,2000,36109,87,52,NA,NA,NA,27.9,20481808.6,548067.3,1247.1,5626662.3,NA,NA,NA,NA
8,2000,36109,87,53,NA,NA,NA,1.6,1387616.1,34220.4,55.6,22563.7,NA,NA,NA,NA
8,2000,36109,87,54,NA,NA,NA,3.9,1512171.9,40583,241.7,35083.1,NA,NA,NA,NA
8,2000,36109,87,61,NA,NA,NA,14.1,13459506.3,311458.2,323.5,455231.4,NA,NA,NA,NA
8,2000,36109,87,62,NA,NA,NA,17.2,18473921.2,420892.4,186.1,36580.2,10632.3,0,0,2658.1
8,2000,36109,90,11,NA,NA,NA,1213.4,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
8,2000,36109,90,21,NA,NA,NA,130776.4,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
8,2000,36109,90,31,NA,NA,NA,122497.1,210673640,5676040.8,16773,19174451,NA,NA,NA,NA
8,2000,36109,90,32,NA,NA,NA,13464.8,22427502.1,645484.9,1820.4,2382524.2,NA,NA,NA,NA
8,2000,36109,90,41,NA,NA,NA,3099,1725267.9,48421,54,89634.4,NA,NA,NA,NA
8,2000,36109,90,42,NA,NA,NA,938.1,539232,15107.2,14.6,28037.7,NA,NA,NA,NA
8,2000,36109,90,43,NA,NA,NA,1452,1146658.2,31247.4,106.8,92141.7,NA,NA,NA,NA
8,2000,36109,90,51,NA,NA,NA,939.4,540365.9,14528.6,22.8,8988.4,NA,NA,NA,NA
8,2000,36109,90,52,NA,NA,NA,21884,20481808.6,548067.3,1247.1,5626662.3,NA,NA,NA,NA
8,2000,36109,90,53,NA,NA,NA,1381.7,1387616.1,34220.4,55.6,22563.7,NA,NA,NA,NA
8,2000,36109,90,54,NA,NA,NA,1809.9,1512171.9,40583,241.7,35083.1,NA,NA,NA,NA
8,2000,36109,90,61,NA,NA,NA,26024.9,13459506.3,311458.2,323.5,455231.4,NA,NA,NA,NA
8,2000,36109,90,62,NA,NA,NA,37349.6,18473921.2,420892.4,186.1,36580.2,10632.3,0,0,2658.1
8,2000,36109,91,11,NA,NA,NA,14517.6,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
8,2000,36109,91,21,NA,NA,NA,1564358.9,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
8,2000,36109,91,31,NA,NA,NA,1463970.5,210673640,5676040.8,16773,19174451,NA,NA,NA,NA
8,2000,36109,91,32,NA,NA,NA,160686.6,22427502.1,645484.9,1820.4,2382524.2,NA,NA,NA,NA
8,2000,36109,91,41,NA,NA,NA,36432.2,1725267.9,48421,54,89634.4,NA,NA,NA,NA
8,2000,36109,91,42,NA,NA,NA,11088.9,539232,15107.2,14.6,28037.7,NA,NA,NA,NA
8,2000,36109,91,43,NA,NA,NA,16985.5,1146658.2,31247.4,106.8,92141.7,NA,NA,NA,NA
8,2000,36109,91,51,NA,NA,NA,10933.4,540365.9,14528.6,22.8,8988.4,NA,NA,NA,NA
8,2000,36109,91,52,NA,NA,NA,256585,20481808.6,548067.3,1247.1,5626662.3,NA,NA,NA,NA
8,2000,36109,91,53,NA,NA,NA,16192.6,1387616.1,34220.4,55.6,22563.7,NA,NA,NA,NA
8,2000,36109,91,54,NA,NA,NA,21572.2,1512171.9,40583,241.7,35083.1,NA,NA,NA,NA
8,2000,36109,91,61,NA,NA,NA,302295.7,13459506.3,311458.2,323.5,455231.4,NA,NA,NA,NA
8,2000,36109,91,62,NA,NA,NA,433801,18473921.2,420892.4,186.1,36580.2,10632.3,0,0,2658.1
8,2000,36109,98,11,NA,NA,NA,1253.6,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
8,2000,36109,98,21,NA,NA,NA,133265.3,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
8,2000,36109,98,31,NA,NA,NA,124868.9,210673640,5676040.8,16773,19174451,NA,NA,NA,NA
8,2000,36109,98,32,NA,NA,NA,13742.8,22427502.1,645484.9,1820.4,2382524.2,NA,NA,NA,NA
8,2000,36109,98,41,NA,NA,NA,3123,1725267.9,48421,54,89634.4,NA,NA,NA,NA
8,2000,36109,98,42,NA,NA,NA,947.9,539232,15107.2,14.6,28037.7,NA,NA,NA,NA
8,2000,36109,98,43,NA,NA,NA,1458.6,1146658.2,31247.4,106.8,92141.7,NA,NA,NA,NA
8,2000,36109,98,51,NA,NA,NA,940.8,540365.9,14528.6,22.8,8988.4,NA,NA,NA,NA
8,2000,36109,98,52,NA,NA,NA,22020.4,20481808.6,548067.3,1247.1,5626662.3,NA,NA,NA,NA
8,2000,36109,98,53,NA,NA,NA,1389.3,1387616.1,34220.4,55.6,22563.7,NA,NA,NA,NA
8,2000,36109,98,54,NA,NA,NA,1833.1,1512171.9,40583,241.7,35083.1,NA,NA,NA,NA
8,2000,36109,98,61,NA,NA,NA,26034.3,13459506.3,311458.2,323.5,455231.4,NA,NA,NA,NA
8,2000,36109,98,62,NA,NA,NA,37361,18473921.2,420892.4,186.1,36580.2,10632.3,0,0,2658.1
8,2000,36109,100,11,NA,NA,NA,0.1,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
8,2000,36109,100,21,NA,NA,NA,5.9,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
8,2000,36109,100,31,NA,NA,NA,7.2,210673640,5676040.8,16773,19174451,NA,NA,NA,NA
8,2000,36109,100,32,NA,NA,NA,1.5,22427502.1,645484.9,1820.4,2382524.2,NA,NA,NA,NA
8,2000,36109,100,41,NA,NA,NA,2.7,1725267.9,48421,54,89634.4,NA,NA,NA,NA
8,2000,36109,100,42,NA,NA,NA,0.3,539232,15107.2,14.6,28037.7,NA,NA,NA,NA
8,2000,36109,100,43,NA,NA,NA,0.9,1146658.2,31247.4,106.8,92141.7,NA,NA,NA,NA
8,2000,36109,100,51,NA,NA,NA,0.8,540365.9,14528.6,22.8,8988.4,NA,NA,NA,NA
8,2000,36109,100,52,NA,NA,NA,11.9,20481808.6,548067.3,1247.1,5626662.3,NA,NA,NA,NA
8,2000,36109,100,53,NA,NA,NA,0.8,1387616.1,34220.4,55.6,22563.7,NA,NA,NA,NA
8,2000,36109,100,54,NA,NA,NA,0.3,1512171.9,40583,241.7,35083.1,NA,NA,NA,NA
8,2000,36109,100,61,NA,NA,NA,16.9,13459506.3,311458.2,323.5,455231.4,NA,NA,NA,NA
8,2000,36109,100,62,NA,NA,NA,25.1,18473921.2,420892.4,186.1,36580.2,10632.3,0,0,2658.1
8,2000,36109,106,11,NA,NA,NA,0,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
8,2000,36109,106,21,NA,NA,NA,8.3,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
8,2000,36109,106,31,NA,NA,NA,5.5,210673640,5676040.8,16773,19174451,NA,NA,NA,NA
8,2000,36109,106,32,NA,NA,NA,0.6,22427502.1,645484.9,1820.4,2382524.2,NA,NA,NA,NA
8,2000,36109,106,41,NA,NA,NA,0.3,1725267.9,48421,54,89634.4,NA,NA,NA,NA
8,2000,36109,106,42,NA,NA,NA,0.1,539232,15107.2,14.6,28037.7,NA,NA,NA,NA
8,2000,36109,106,43,NA,NA,NA,0.1,1146658.2,31247.4,106.8,92141.7,NA,NA,NA,NA
8,2000,36109,106,51,NA,NA,NA,0.1,540365.9,14528.6,22.8,8988.4,NA,NA,NA,NA
8,2000,36109,106,52,NA,NA,NA,1.7,20481808.6,548067.3,1247.1,5626662.3,NA,NA,NA,NA
8,2000,36109,106,53,NA,NA,NA,0.1,1387616.1,34220.4,55.6,22563.7,NA,NA,NA,NA
8,2000,36109,106,54,NA,NA,NA,0.1,1512171.9,40583,241.7,35083.1,NA,NA,NA,NA
8,2000,36109,106,61,NA,NA,NA,1.3,13459506.3,311458.2,323.5,455231.4,NA,NA,NA,NA
8,2000,36109,106,62,NA,NA,NA,1.7,18473921.2,420892.4,186.1,36580.2,10632.3,0,0,2658.1
8,2000,36109,107,11,NA,NA,NA,0,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
8,2000,36109,107,21,NA,NA,NA,3.1,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
8,2000,36109,107,31,NA,NA,NA,2.1,210673640,5676040.8,16773,19174451,NA,NA,NA,NA
8,2000,36109,107,32,NA,NA,NA,0.2,22427502.1,645484.9,1820.4,2382524.2,NA,NA,NA,NA
8,2000,36109,107,41,NA,NA,NA,0.1,1725267.9,48421,54,89634.4,NA,NA,NA,NA
8,2000,36109,107,42,NA,NA,NA,0,539232,15107.2,14.6,28037.7,NA,NA,NA,NA
8,2000,36109,107,43,NA,NA,NA,0,1146658.2,31247.4,106.8,92141.7,NA,NA,NA,NA
8,2000,36109,107,51,NA,NA,NA,0,540365.9,14528.6,22.8,8988.4,NA,NA,NA,NA
8,2000,36109,107,52,NA,NA,NA,0.4,20481808.6,548067.3,1247.1,5626662.3,NA,NA,NA,NA
8,2000,36109,107,53,NA,NA,NA,0,1387616.1,34220.4,55.6,22563.7,NA,NA,NA,NA
8,2000,36109,107,54,NA,NA,NA,0,1512171.9,40583,241.7,35083.1,NA,NA,NA,NA
8,2000,36109,107,61,NA,NA,NA,0.4,13459506.3,311458.2,323.5,455231.4,NA,NA,NA,NA
8,2000,36109,107,62,NA,NA,NA,0.6,18473921.2,420892.4,186.1,36580.2,10632.3,0,0,2658.1
8,2000,36109,110,11,NA,NA,NA,0.1,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
8,2000,36109,110,21,NA,NA,NA,5.2,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
8,2000,36109,110,31,NA,NA,NA,6.4,210673640,5676040.8,16773,19174451,NA,NA,NA,NA
8,2000,36109,110,32,NA,NA,NA,1.3,22427502.1,645484.9,1820.4,2382524.2,NA,NA,NA,NA
8,2000,36109,110,41,NA,NA,NA,2.5,1725267.9,48421,54,89634.4,NA,NA,NA,NA
8,2000,36109,110,42,NA,NA,NA,0.3,539232,15107.2,14.6,28037.7,NA,NA,NA,NA
8,2000,36109,110,43,NA,NA,NA,0.8,1146658.2,31247.4,106.8,92141.7,NA,NA,NA,NA
8,2000,36109,110,51,NA,NA,NA,0.7,540365.9,14528.6,22.8,8988.4,NA,NA,NA,NA
8,2000,36109,110,52,NA,NA,NA,10.9,20481808.6,548067.3,1247.1,5626662.3,NA,NA,NA,NA
8,2000,36109,110,53,NA,NA,NA,0.7,1387616.1,34220.4,55.6,22563.7,NA,NA,NA,NA
8,2000,36109,110,54,NA,NA,NA,0.3,1512171.9,40583,241.7,35083.1,NA,NA,NA,NA
8,2000,36109,110,61,NA,NA,NA,15.6,13459506.3,311458.2,323.5,455231.4,NA,NA,NA,NA
8,2000,36109,110,62,NA,NA,NA,23.1,18473921.2,420892.4,186.1,36580.2,10632.3,0,0,2658.1
8,2000,36109,112,11,NA,NA,NA,0,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
8,2000,36109,112,21,NA,NA,NA,0.7,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
8,2000,36109,112,31,NA,NA,NA,2.3,210673640,5676040.8,16773,19174451,NA,NA,NA,NA
8,2000,36109,112,32,NA,NA,NA,0.7,22427502.1,645484.9,1820.4,2382524.2,NA,NA,NA,NA
8,2000,36109,112,41,NA,NA,NA,1.6,1725267.9,48421,54,89634.4,NA,NA,NA,NA
8,2000,36109,112,42,NA,NA,NA,0.2,539232,15107.2,14.6,28037.7,NA,NA,NA,NA
8,2000,36109,112,43,NA,NA,NA,0.5,1146658.2,31247.4,106.8,92141.7,NA,NA,NA,NA
8,2000,36109,112,51,NA,NA,NA,0.5,540365.9,14528.6,22.8,8988.4,NA,NA,NA,NA
8,2000,36109,112,52,NA,NA,NA,6.8,20481808.6,548067.3,1247.1,5626662.3,NA,NA,NA,NA
8,2000,36109,112,53,NA,NA,NA,0.4,1387616.1,34220.4,55.6,22563.7,NA,NA,NA,NA
8,2000,36109,112,54,NA,NA,NA,0.1,1512171.9,40583,241.7,35083.1,NA,NA,NA,NA
8,2000,36109,112,61,NA,NA,NA,10.2,13459506.3,311458.2,323.5,455231.4,NA,NA,NA,NA
8,2000,36109,112,62,NA,NA,NA,15.3,18473921.2,420892.4,186.1,36580.2,10632.3,0,0,2658.1
8,2000,36109,115,11,NA,NA,NA,0,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
8,2000,36109,115,21,NA,NA,NA,0.5,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
8,2000,36109,115,31,NA,NA,NA,0.4,210673640,5676040.8,16773,19174451,NA,NA,NA,NA
8,2000,36109,115,32,NA,NA,NA,0.1,22427502.1,645484.9,1820.4,2382524.2,NA,NA,NA,NA
8,2000,36109,115,41,NA,NA,NA,0,1725267.9,48421,54,89634.4,NA,NA,NA,NA
8,2000,36109,115,42,NA,NA,NA,0,539232,15107.2,14.6,28037.7,NA,NA,NA,NA
8,2000,36109,115,43,NA,NA,NA,0,1146658.2,31247.4,106.8,92141.7,NA,NA,NA,NA
8,2000,36109,115,51,NA,NA,NA,0,540365.9,14528.6,22.8,8988.4,NA,NA,NA,NA
8,2000,36109,115,52,NA,NA,NA,0.2,20481808.6,548067.3,1247.1,5626662.3,NA,NA,NA,NA
8,2000,36109,115,53,NA,NA,NA,0,1387616.1,34220.4,55.6,22563.7,NA,NA,NA,NA
8,2000,36109,115,54,NA,NA,NA,0,1512171.9,40583,241.7,35083.1,NA,NA,NA,NA
8,2000,36109,115,61,NA,NA,NA,0.2,13459506.3,311458.2,323.5,455231.4,NA,NA,NA,NA
8,2000,36109,115,62,NA,NA,NA,0.3,18473921.2,420892.4,186.1,36580.2,10632.3,0,0,2658.1
8,2000,36109,116,11,NA,NA,NA,0,3005477,82863.5,1072.8,58722.6,NA,NA,NA,NA
8,2000,36109,116,21,NA,NA,NA,1,324380772,9274818.2,29306.8,34653714,NA,NA,NA,NA
